	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b3[85]	1.81	0.00168	0.266	1.29	1.8	2.33	25019.0	1.55	1.0
b3[86]	1.25	0.00168	0.282	0.693	1.24	1.8	28069.0	1.74	1.0
b3[87]	1.67	0.00152	0.265	1.14	1.67	2.19	30583.0	1.9	1.0
b3[88]	0.491	0.00215	0.344	-0.196	0.484	1.15	25619.0	1.59	1.0
b3[89]	1.19	0.00204	0.245	0.702	1.18	1.67	14471.0	0.897	1.0
b3[90]	1.27	0.00158	0.223	0.827	1.27	1.7	19843.0	1.23	1.0
b3[91]	1.38	0.00217	0.337	0.714	1.37	2.03	24171.0	1.5	1.0
b3[92]	0.367	0.00144	0.196	-0.0326	0.366	0.739	18542.0	1.15	1.0
b3[93]	1.03	0.00168	0.281	0.474	1.03	1.57	27970.0	1.73	1.0
b3[94]	2.8	0.00218	0.35	2.13	2.79	3.5	25706.0	1.59	1.0
b3[95]	4.44	0.00527	0.684	3.2	4.39	5.86	16838.0	1.04	1.0
b3[96]	0.764	0.00149	0.256	0.253	0.763	1.25	29326.0	1.82	1.0
b3[97]	0.347	0.00148	0.23	-0.123	0.346	0.78	24119.0	1.49	1.0
b3[98]	0.415	0.0021	0.319	-0.236	0.418	1.01	23029.0	1.43	1.0
b3[99]	4.34	0.00428	0.588	3.26	4.3	5.54	18918.0	1.17	1.0
b3[100]	2.89	0.00242	0.38	2.18	2.88	3.66	24715.0	1.53	1.0
b3[101]	-0.0656	0.00151	0.226	-0.534	-0.0642	0.358	22377.0	1.39	1.0
b3[102]	1.12	0.00152	0.239	0.643	1.12	1.58	24619.0	1.53	1.0
b3[103]	3.07	0.00252	0.409	2.3	3.05	3.89	26392.0	1.64	1.0
b3[104]	0.578	0.00219	0.37	-0.17	0.576	1.29	28446.0	1.76	1.0
b3[105]	0.211	0.0014	0.19	-0.181	0.211	0.57	18467.0	1.14	1.0
b3[106]	-0.741	0.00179	0.306	-1.39	-0.735	-0.177	29188.0	1.81	1.0
b3[107]	1.24	0.0017	0.29	0.664	1.24	1.81	29127.0	1.81	1.0
b3[108]	2.33	0.00283	0.425	1.5	2.31	3.17	22529.0	1.4	1.0
b3[109]	0.543	0.00143	0.232	0.0758	0.542	0.988	26315.0	1.63	1.0
b3[110]	0.854	0.00158	0.266	0.316	0.85	1.36	28223.0	1.75	1.0
b3[111]	4.92	0.0048	0.645	3.72	4.88	6.23	18060.0	1.12	1.0
b3[112]	0.466	0.00208	0.347	-0.236	0.46	1.13	27880.0	1.73	1.0
b3[113]	1.4	0.00156	0.227	0.95	1.39	1.84	21111.0	1.31	1.0
b3[114]	-0.359	0.00207	0.351	-1.09	-0.355	0.298	28759.0	1.78	1.0
b3[115]	0.966	0.00174	0.275	0.413	0.961	1.5	24865.0	1.54	1.0
b3[116]	0.976	0.00213	0.354	0.264	0.969	1.66	27500.0	1.7	1.0
b3[117]	0.293	0.00122	0.201	-0.125	0.293	0.673	27287.0	1.69	1.0
b3[118]	0.0928	0.00148	0.251	-0.426	0.0939	0.565	28892.0	1.79	1.0
b3[119]	1.32	0.00186	0.294	0.75	1.31	1.89	25039.0	1.55	1.0
b3[120]	1.37	0.00205	0.325	0.742	1.37	2.0	25173.0	1.56	1.0
b3[121]	0.585	0.00162	0.241	0.103	0.581	1.05	22197.0	1.38	1.0
b3[122]	0.865	0.00151	0.206	0.453	0.861	1.26	18571.0	1.15	1.0
b3[123]	1.57	0.00178	0.243	1.08	1.56	2.03	18476.0	1.15	1.0
b3[124]	-0.61	0.00188	0.277	-1.19	-0.609	-0.1	21643.0	1.34	1.0
b3[125]	-0.358	0.00141	0.186	-0.739	-0.357	-0.00672	17380.0	1.08	1.0
b3[126]	1.6	0.00209	0.322	0.966	1.59	2.23	23621.0	1.46	1.0
b3[127]	0.297	0.00165	0.267	-0.242	0.295	0.802	26136.0	1.62	1.0
b3[128]	1.1	0.00217	0.35	0.4	1.09	1.78	26044.0	1.61	1.0
b3[129]	0.852	0.00153	0.261	0.327	0.848	1.36	29105.0	1.8	1.0
b3[130]	0.474	0.00143	0.195	0.0784	0.474	0.841	18498.0	1.15	1.0
b3[131]	0.59	0.00184	0.302	-0.0144	0.587	1.17	26935.0	1.67	1.0
b3[132]	2.15	0.00191	0.313	1.53	2.14	2.77	26845.0	1.66	1.0
b3[133]	0.793	0.00127	0.218	0.346	0.79	1.2	29695.0	1.84	1.0
b3[134]	0.434	0.0016	0.274	-0.141	0.434	0.95	29479.0	1.83	1.0
b3[135]	4.07	0.00445	0.598	2.98	4.02	5.3	18006.0	1.12	1.0
b3[136]	0.957	0.00197	0.299	0.359	0.954	1.53	23095.0	1.43	1.0
b3[137]	1.44	0.00175	0.271	0.908	1.44	1.97	23995.0	1.49	1.0
b3[138]	4.07	0.00381	0.52	3.1	4.05	5.11	18646.0	1.16	1.0
b3[139]	1.97	0.00174	0.294	1.4	1.96	2.54	28590.0	1.77	1.0
b3[140]	0.686	0.00164	0.274	0.132	0.686	1.2	28014.0	1.74	1.0
b3[141]	1.99	0.00207	0.312	1.38	1.99	2.59	22554.0	1.4	1.0
b3[142]	0.497	0.00147	0.235	0.0274	0.494	0.948	25540.0	1.58	1.0
b3[143]	2.42	0.00196	0.331	1.78	2.41	3.07	28526.0	1.77	1.0
b3[144]	0.801	0.0015	0.207	0.387	0.8	1.2	18978.0	1.18	1.0
b3[145]	2.28	0.00189	0.304	1.69	2.27	2.87	25951.0	1.61	1.0
b4[1]	0.368	0.0016	0.265	-0.16	0.367	0.877	27479.0	1.7	1.0
b4[2]	0.702	0.00158	0.263	0.17	0.7	1.2	27907.0	1.73	1.0
b4[3]	-0.476	0.00179	0.28	-1.07	-0.471	0.0394	24546.0	1.52	1.0
b4[4]	-0.125	0.00123	0.188	-0.509	-0.125	0.232	23624.0	1.46	1.0
b4[5]	0.00254	0.00193	0.325	-0.666	0.0046	0.612	28323.0	1.76	1.0
b4[6]	0.365	0.00164	0.284	-0.215	0.361	0.912	29889.0	1.85	1.0
b4[7]	0.506	0.00222	0.342	-0.195	0.505	1.16	23769.0	1.47	1.0
b4[8]	-0.0317	0.0018	0.278	-0.6	-0.0323	0.497	23996.0	1.49	1.0
b4[9]	0.256	0.00145	0.233	-0.213	0.252	0.699	25627.0	1.59	1.0
b4[10]	0.347	0.00152	0.253	-0.162	0.348	0.824	27827.0	1.72	1.0
b4[11]	-0.126	0.00195	0.295	-0.732	-0.124	0.43	22821.0	1.41	1.0
b4[12]	-0.416	0.00113	0.194	-0.816	-0.415	-0.052	29500.0	1.83	1.0
b4[13]	-2.51	0.00203	0.329	-3.24	-2.5	-1.92	26300.0	1.63	1.0
b4[14]	-0.0429	0.00137	0.234	-0.522	-0.0454	0.398	29159.0	1.81	1.0
b4[15]	-0.499	0.00127	0.208	-0.935	-0.499	-0.11	26902.0	1.67	1.0
b4[16]	0.303	0.00269	0.39	-0.496	0.301	1.05	21035.0	1.3	1.0
b4[17]	-0.511	0.00121	0.209	-0.944	-0.509	-0.117	29675.0	1.84	1.0
b4[18]	0.323	0.00113	0.197	-0.0805	0.32	0.697	30596.0	1.9	1.0
b4[19]	-0.457	0.00231	0.34	-1.17	-0.453	0.171	21651.0	1.34	1.0
b4[20]	0.496	0.00176	0.278	-0.0646	0.493	1.02	25033.0	1.55	1.0
b4[21]	-0.434	0.00153	0.207	-0.859	-0.432	-0.0439	18241.0	1.13	1.0
b4[22]	1.38	0.00246	0.363	0.663	1.37	2.08	21842.0	1.35	1.0
b4[23]	1.27	0.0019	0.313	0.643	1.26	1.87	27089.0	1.68	1.0
b4[24]	-0.0529	0.00189	0.28	-0.638	-0.0554	0.476	21971.0	1.36	1.0
b4[25]	-0.126	0.00169	0.272	-0.694	-0.125	0.385	26081.0	1.62	1.0
b4[26]	0.816	0.00173	0.302	0.214	0.811	1.39	30354.0	1.88	1.0
b4[27]	-0.301	0.00124	0.216	-0.744	-0.302	0.105	30265.0	1.88	1.0
b4[28]	-0.477	0.00117	0.207	-0.899	-0.475	-0.0918	31264.0	1.94	1.0
b4[29]	-0.204	0.00196	0.309	-0.847	-0.201	0.367	24823.0	1.54	1.0
b4[30]	0.569	0.00132	0.199	0.169	0.567	0.948	22786.0	1.41	1.0
b4[31]	-0.768	0.00119	0.199	-1.19	-0.766	-0.397	28172.0	1.75	1.0
b4[32]	-3.4	0.00295	0.461	-4.44	-3.37	-2.61	24370.0	1.51	1.0
b4[33]	0.495	0.00139	0.236	0.0197	0.494	0.944	29100.0	1.8	1.0
b4[34]	-0.177	0.0025	0.352	-0.895	-0.178	0.488	19759.0	1.22	1.0
b4[35]	-0.443	0.00117	0.2	-0.856	-0.441	-0.0695	29150.0	1.81	1.0
b4[36]	0.428	0.00267	0.405	-0.388	0.423	1.2	23137.0	1.43	1.0
b4[37]	0.769	0.0023	0.367	0.0296	0.761	1.48	25511.0	1.58	1.0
b4[38]	-3.03	0.00259	0.404	-3.92	-3.0	-2.32	24300.0	1.51	1.0
b4[39]	2.17	0.00238	0.358	1.48	2.16	2.87	22587.0	1.4	1.0
b4[40]	-0.859	0.0013	0.212	-1.3	-0.858	-0.467	26738.0	1.66	1.0
b4[41]	0.0728	0.00139	0.249	-0.443	0.073	0.539	32365.0	2.01	1.0
b4[42]	-0.347	0.00126	0.189	-0.74	-0.346	0.00534	22449.0	1.39	1.0
b4[43]	-0.744	0.00195	0.281	-1.33	-0.742	-0.224	20681.0	1.28	1.0
b4[44]	0.757	0.00214	0.326	0.101	0.752	1.38	23246.0	1.44	1.0
b4[45]	-0.401	0.00192	0.286	-1.0	-0.396	0.121	22139.0	1.37	1.0
b4[46]	0.66	0.00116	0.198	0.262	0.658	1.04	28945.0	1.79	1.0
b4[47]	-0.245	0.00109	0.188	-0.629	-0.242	0.105	29674.0	1.84	1.0
b4[48]	1.61	0.0015	0.253	1.11	1.6	2.11	28457.0	1.76	1.0
b4[49]	0.41	0.00184	0.293	-0.185	0.41	0.965	25391.0	1.57	1.0
b4[50]	-0.433	0.00216	0.319	-1.08	-0.429	0.164	21879.0	1.36	1.0
b4[51]	-0.624	0.00115	0.195	-1.03	-0.619	-0.261	28582.0	1.77	1.0
b4[52]	-2.37	0.00189	0.309	-3.05	-2.36	-1.82	26785.0	1.66	1.0
b4[53]	-0.975	0.00134	0.236	-1.48	-0.969	-0.542	30875.0	1.91	1.0
b4[54]	0.724	0.00155	0.26	0.199	0.724	1.22	27954.0	1.73	1.0
b4[55]	0.726	0.00186	0.315	0.1	0.72	1.33	28763.0	1.78	1.0
b4[56]	0.715	0.00201	0.321	0.0677	0.709	1.32	25433.0	1.58	1.0
b4[57]	0.733	0.00165	0.294	0.15	0.728	1.3	31506.0	1.95	1.0
b4[58]	0.243	0.00138	0.227	-0.218	0.243	0.677	26965.0	1.67	1.0
b4[59]	-0.521	0.0012	0.215	-0.959	-0.521	-0.119	32374.0	2.01	1.0
b4[60]	-3.57	0.00346	0.493	-4.66	-3.54	-2.71	20286.0	1.26	1.0
b4[61]	0.849	0.00116	0.199	0.448	0.847	1.23	29383.0	1.82	1.0
b4[62]	0.344	0.00136	0.236	-0.137	0.342	0.796	29974.0	1.86	1.0
b4[63]	0.615	0.00114	0.198	0.211	0.614	0.994	30058.0	1.86	1.0
b4[64]	-0.221	0.00115	0.187	-0.608	-0.221	0.129	26703.0	1.65	1.0
b4[65]	-0.0923	0.00168	0.278	-0.666	-0.0893	0.418	27349.0	1.69	1.0
b4[66]	-0.0225	0.00122	0.202	-0.447	-0.0185	0.357	27442.0	1.7	1.0
b4[67]	0.874	0.00216	0.333	0.208	0.866	1.5	23728.0	1.47	1.0
b4[68]	-0.431	0.00115	0.184	-0.814	-0.43	-0.0893	25738.0	1.6	1.0
b4[69]	1.13	0.00171	0.261	0.616	1.12	1.63	23328.0	1.45	1.0
b4[70]	-3.88	0.00401	0.551	-5.14	-3.85	-2.95	18942.0	1.17	1.0
b4[71]	-0.572	0.00107	0.19	-0.965	-0.571	-0.217	31326.0	1.94	1.0
b4[72]	0.227	0.00107	0.185	-0.154	0.227	0.574	30063.0	1.86	1.0
b4[73]	1.48	0.00133	0.234	1.01	1.48	1.94	31127.0	1.93	1.0
b4[74]	0.14	0.00109	0.188	-0.251	0.139	0.495	30168.0	1.87	1.0
b4[75]	-0.273	0.00135	0.232	-0.744	-0.271	0.162	29476.0	1.83	1.0
b4[76]	0.203	0.00129	0.224	-0.258	0.201	0.628	30179.0	1.87	1.0
b4[77]	-0.328	0.00144	0.233	-0.819	-0.326	0.106	26233.0	1.63	1.0
b4[78]	2.08	0.00286	0.395	1.31	2.07	2.85	19134.0	1.19	1.0
b4[79]	0.097	0.00212	0.349	-0.619	0.0985	0.76	27051.0	1.68	1.0
b4[80]	-0.65	0.00184	0.269	-1.21	-0.646	-0.149	21346.0	1.32	1.0
b4[81]	0.201	0.00118	0.193	-0.191	0.199	0.565	26773.0	1.66	1.0
b4[82]	-0.14	0.00246	0.341	-0.847	-0.137	0.496	19196.0	1.19	1.0
b4[83]	0.00347	0.00116	0.197	-0.402	0.00345	0.375	28999.0	1.8	1.0
b4[84]	-0.0506	0.00151	0.245	-0.565	-0.0491	0.409	26171.0	1.62	1.0
b4[85]	-2.9	0.00237	0.377	-3.73	-2.88	-2.23	25358.0	1.57	1.0
b4[86]	-0.495	0.00134	0.23	-0.974	-0.494	-0.0669	29384.0	1.82	1.0
b4[87]	0.488	0.00115	0.207	0.0686	0.487	0.886	32636.0	2.02	1.0
b4[88]	1.1	0.00209	0.336	0.434	1.09	1.76	25816.0	1.6	1.0
b4[89]	-0.0139	0.00112	0.211	-0.449	-0.0139	0.385	35266.0	2.19	1.0
b4[90]	-0.183	0.00105	0.186	-0.566	-0.183	0.166	31420.0	1.95	1.0
b4[91]	0.186	0.00192	0.295	-0.417	0.187	0.742	23725.0	1.47	1.0
b4[92]	-0.472	0.00109	0.196	-0.874	-0.469	-0.11	32365.0	2.01	1.0
b4[93]	0.711	0.00163	0.283	0.141	0.708	1.25	29962.0	1.86	1.0
b4[94]	-0.47	0.00119	0.2	-0.883	-0.468	-0.0962	28459.0	1.76	1.0
b4[95]	-3.86	0.00396	0.56	-5.15	-3.83	-2.91	19972.0	1.24	1.0
b4[96]	0.38	0.00151	0.248	-0.127	0.379	0.852	27050.0	1.68	1.0
b4[97]	-0.709	0.0014	0.23	-1.19	-0.707	-0.279	26879.0	1.67	1.0
b4[98]	-1.1	0.00255	0.345	-1.83	-1.09	-0.463	18281.0	1.13	1.0
b4[99]	-0.88	0.00146	0.239	-1.39	-0.876	-0.447	26783.0	1.66	1.0
b4[100]	-1.99	0.0016	0.273	-2.58	-1.98	-1.49	29304.0	1.82	1.0
b4[101]	-0.145	0.00133	0.224	-0.602	-0.147	0.275	28435.0	1.76	1.0
b4[102]	0.34	0.00132	0.219	-0.108	0.338	0.754	27524.0	1.71	1.0
b4[103]	-0.977	0.00118	0.205	-1.41	-0.974	-0.6	30198.0	1.87	1.0
b4[104]	-0.161	0.0023	0.327	-0.834	-0.162	0.449	20138.0	1.25	1.0
b4[105]	-0.607	0.00119	0.203	-1.03	-0.607	-0.229	29468.0	1.83	1.0
b4[106]	1.17	0.00232	0.375	0.437	1.16	1.9	26048.0	1.61	1.0
b4[107]	-0.215	0.00162	0.262	-0.769	-0.214	0.279	26165.0	1.62	1.0
b4[108]	0.621	0.00204	0.325	-0.0323	0.612	1.25	25436.0	1.58	1.0
b4[109]	0.13	0.00138	0.232	-0.342	0.129	0.567	28373.0	1.76	1.0
b4[110]	0.236	0.00134	0.232	-0.245	0.236	0.665	30269.0	1.88	1.0
b4[111]	0.159	0.00143	0.238	-0.324	0.157	0.607	27682.0	1.72	1.0
b4[112]	0.0788	0.00184	0.286	-0.498	0.0799	0.627	24176.0	1.5	1.0
b4[113]	-0.516	0.00117	0.19	-0.914	-0.512	-0.166	26454.0	1.64	1.0
b4[114]	0.358	0.00187	0.306	-0.259	0.357	0.935	26743.0	1.66	1.0
b4[115]	-0.25	0.00188	0.289	-0.844	-0.25	0.292	23509.0	1.46	1.0
b4[116]	0.0952	0.00194	0.296	-0.507	0.0926	0.655	23275.0	1.44	1.0
b4[117]	-0.786	0.00138	0.228	-1.26	-0.783	-0.368	27539.0	1.71	1.0
b4[118]	0.135	0.00135	0.242	-0.357	0.134	0.592	32008.0	1.98	1.0
b4[119]	-0.221	0.00154	0.259	-0.756	-0.222	0.262	28200.0	1.75	1.0
b4[120]	-0.0352	0.00169	0.267	-0.581	-0.0363	0.469	24970.0	1.55	1.0
b4[121]	-0.752	0.00136	0.24	-1.26	-0.748	-0.304	30856.0	1.91	1.0
b4[122]	-0.266	0.00106	0.186	-0.652	-0.264	0.083	30735.0	1.9	1.0
b4[123]	0.411	0.00131	0.19	0.0248	0.41	0.775	21041.0	1.3	1.0
b4[124]	-0.537	0.0016	0.253	-1.06	-0.536	-0.0636	25154.0	1.56	1.0
b4[125]	-0.958	0.00124	0.201	-1.38	-0.955	-0.585	26209.0	1.62	1.0
b4[126]	1.03	0.00194	0.307	0.424	1.03	1.63	24950.0	1.55	1.0
b4[127]	-0.528	0.00184	0.283	-1.12	-0.524	-0.00465	23807.0	1.48	1.0
b4[128]	-0.0321	0.00203	0.296	-0.636	-0.0303	0.522	21397.0	1.33	1.0
b4[129]	-0.74	0.00144	0.246	-1.25	-0.736	-0.283	29160.0	1.81	1.0
b4[130]	-0.701	0.00125	0.207	-1.13	-0.698	-0.319	27079.0	1.68	1.0
b4[131]	1.09	0.00193	0.3	0.506	1.09	1.67	24122.0	1.49	1.0
b4[132]	0.528	0.00138	0.238	0.0531	0.524	0.986	29784.0	1.85	1.0
b4[133]	0.78	0.00138	0.231	0.321	0.774	1.22	27959.0	1.73	1.0
b4[134]	-0.243	0.00152	0.255	-0.759	-0.243	0.239	28228.0	1.75	1.0
b4[135]	-3.39	0.0031	0.462	-4.44	-3.36	-2.58	22144.0	1.37	1.0
b4[136]	0.535	0.0015	0.251	0.0277	0.532	1.01	27942.0	1.73	1.0
b4[137]	0.605	0.00154	0.222	0.156	0.604	1.03	20614.0	1.28	1.0
b4[138]	1.1	0.00171	0.267	0.574	1.09	1.62	24375.0	1.51	1.0
b4[139]	0.327	0.00139	0.238	-0.154	0.324	0.783	29500.0	1.83	1.0
b4[140]	0.438	0.00161	0.28	-0.128	0.436	0.966	30290.0	1.88	1.0
b4[141]	-0.663	0.00151	0.238	-1.16	-0.661	-0.221	25050.0	1.55	1.0
b4[142]	-0.102	0.00134	0.217	-0.547	-0.0987	0.299	26197.0	1.62	1.0
b4[143]	0.829	0.00132	0.219	0.389	0.825	1.25	27273.0	1.69	1.0
b4[144]	0.326	0.00118	0.194	-0.0669	0.326	0.685	27129.0	1.68	1.0
b4[145]	1.53	0.00145	0.243	1.05	1.52	2.0	28296.0	1.75	1.0
a1[1]	0.0882	0.000226	0.0278	0.0465	0.0836	0.151	15124.0	0.937	1.0
a1[2]	0.458	0.000541	0.0845	0.291	0.456	0.619	24363.0	1.51	1.0
a1[3]	0.15	0.000664	0.067	0.053	0.139	0.299	10192.0	0.632	1.0
a1[4]	0.104	0.00161	0.118	0.00675	0.0546	0.423	5403.0	0.335	1.0
a1[5]	0.113	0.000207	0.024	0.0711	0.111	0.164	13466.0	0.834	1.0
a1[6]	0.279	0.000875	0.0988	0.101	0.274	0.476	12758.0	0.791	1.0
a1[7]	0.162	0.000288	0.0407	0.0907	0.159	0.246	20008.0	1.24	1.0
a1[8]	0.204	0.000609	0.0686	0.0818	0.2	0.342	12696.0	0.787	1.0
a1[9]	0.273	0.00168	0.145	0.0353	0.268	0.562	7416.0	0.46	1.0
a1[10]	0.164	0.000693	0.0682	0.0581	0.155	0.312	9685.0	0.6	1.0
a1[11]	0.141	0.00037	0.0443	0.0691	0.135	0.237	14293.0	0.886	1.0
a1[12]	0.0768	0.00121	0.0902	0.00912	0.0406	0.321	5576.0	0.346	1.0
a1[13]	0.0976	0.00173	0.121	0.00188	0.048	0.421	4878.0	0.302	1.0
a1[14]	0.122	0.000879	0.0747	0.0348	0.101	0.302	7226.0	0.448	1.0
a1[15]	0.29	0.00315	0.21	0.0172	0.271	0.688	4447.0	0.276	1.0
a1[16]	0.197	0.000333	0.0486	0.112	0.193	0.297	21288.0	1.32	1.0
a1[17]	0.0724	0.000583	0.0459	0.0236	0.0586	0.187	6196.0	0.384	1.0
a1[18]	0.0733	0.00114	0.073	0.0147	0.0457	0.273	4081.0	0.253	1.0
a1[19]	0.159	0.000334	0.0458	0.0816	0.155	0.257	18788.0	1.16	1.0
a1[20]	0.362	0.000856	0.0969	0.16	0.362	0.543	12809.0	0.794	1.0
a1[21]	0.419	0.00322	0.214	0.0117	0.436	0.778	4412.0	0.273	1.0
a1[22]	0.329	0.000529	0.0738	0.185	0.328	0.471	19474.0	1.21	1.0
a1[23]	0.155	0.000385	0.0493	0.0763	0.148	0.263	16440.0	1.02	1.0
a1[24]	0.177	0.000496	0.0566	0.0818	0.171	0.298	13039.0	0.808	1.0
a1[25]	0.102	0.000264	0.0324	0.0529	0.0966	0.175	15030.0	0.931	1.0
a1[26]	0.119	0.000446	0.0486	0.0529	0.109	0.234	11899.0	0.737	1.0
a1[27]	0.24	0.000984	0.0998	0.0589	0.236	0.439	10288.0	0.638	1.0
a1[28]	0.127	0.00124	0.106	0.0195	0.0926	0.389	7270.0	0.451	1.0
a1[29]	0.116	0.000277	0.0344	0.0616	0.111	0.193	15383.0	0.953	1.0
a1[30]	0.198	0.00228	0.167	0.0084	0.162	0.56	5389.0	0.334	1.0
a1[31]	0.0915	0.0015	0.112	0.00364	0.0441	0.391	5647.0	0.35	1.0
a1[32]	0.0608	0.00107	0.0814	0.000567	0.0297	0.276	5750.0	0.356	1.0
a1[33]	0.381	0.000926	0.111	0.152	0.38	0.594	14475.0	0.897	1.0
a1[34]	0.302	0.000487	0.0685	0.169	0.3	0.436	19759.0	1.22	1.0
a1[35]	0.0838	0.0014	0.0967	0.0127	0.0441	0.352	4807.0	0.298	1.0
a1[36]	0.224	0.000299	0.0442	0.14	0.222	0.311	21836.0	1.35	1.0
a1[37]	0.156	0.000261	0.0347	0.0949	0.153	0.229	17685.0	1.1	1.0
a1[38]	0.0773	0.0013	0.0983	0.00149	0.0394	0.349	5684.0	0.352	1.0
a1[39]	0.452	0.001	0.127	0.196	0.45	0.693	16036.0	0.994	1.0
a1[40]	0.232	0.00243	0.184	0.0115	0.199	0.631	5754.0	0.357	1.0
a1[41]	0.154	0.000668	0.0705	0.0497	0.142	0.311	11169.0	0.692	1.0
a1[42]	0.145	0.00291	0.171	0.00197	0.0698	0.578	3449.0	0.214	1.0
a1[43]	0.121	0.000307	0.0385	0.058	0.116	0.204	15676.0	0.971	1.0
a1[44]	0.187	0.000455	0.0569	0.0881	0.183	0.308	15600.0	0.967	1.0
a1[45]	0.34	0.00069	0.0876	0.163	0.339	0.511	16134.0	1.0	1.0
a1[46]	0.301	0.00341	0.204	0.00987	0.293	0.701	3568.0	0.221	1.0
a1[47]	0.0761	0.00188	0.113	0.00858	0.033	0.407	3620.0	0.224	1.0
a1[48]	0.403	0.00312	0.193	0.0159	0.407	0.76	3832.0	0.238	1.0
a1[49]	0.18	0.000472	0.0557	0.0878	0.174	0.3	13905.0	0.862	1.0
a1[50]	0.322	0.000532	0.0749	0.175	0.32	0.465	19844.0	1.23	1.0
a1[51]	0.109	0.002	0.135	0.00681	0.0472	0.465	4533.0	0.281	1.0
a1[52]	0.0218	0.000885	0.054	0.000143	0.00481	0.165	3724.0	0.231	1.0
a1[53]	0.216	0.000977	0.0964	0.049	0.211	0.412	9735.0	0.603	1.0
a1[54]	0.108	0.000575	0.058	0.0375	0.0936	0.25	10178.0	0.631	1.0
a1[55]	0.274	0.000919	0.103	0.0941	0.268	0.475	12453.0	0.772	1.0
a1[56]	0.365	0.000793	0.0886	0.175	0.367	0.527	12481.0	0.773	1.0
a1[57]	0.124	0.000336	0.0383	0.066	0.118	0.211	12992.0	0.805	1.0
a1[58]	0.0693	0.00037	0.0348	0.0278	0.0605	0.157	8813.0	0.546	1.0
a1[59]	0.181	0.00158	0.132	0.0251	0.149	0.479	6989.0	0.433	1.0
a1[60]	0.063	0.00105	0.0828	0.00214	0.0326	0.289	6221.0	0.386	1.0
a1[61]	0.132	0.00259	0.161	0.00452	0.0529	0.548	3869.0	0.24	1.0
a1[62]	0.133	0.000752	0.0705	0.0388	0.119	0.291	8776.0	0.544	1.0
a1[63]	0.199	0.00251	0.181	0.00965	0.148	0.609	5225.0	0.324	1.0
a1[64]	0.0776	0.00176	0.115	0.00311	0.0242	0.396	4290.0	0.266	1.0
a1[65]	0.107	0.000219	0.0275	0.0624	0.104	0.167	15734.0	0.975	1.0
a1[66]	0.0549	0.000459	0.0363	0.019	0.0442	0.147	6247.0	0.387	1.0
a1[67]	0.249	0.00045	0.0619	0.13	0.248	0.368	18971.0	1.18	1.0
a1[68]	0.0448	0.00145	0.0811	0.00177	0.0131	0.272	3116.0	0.193	1.0
a1[69]	0.276	0.00188	0.158	0.0381	0.26	0.598	7034.0	0.436	1.0
a1[70]	0.0475	0.000792	0.0631	0.000531	0.0258	0.216	6332.0	0.392	1.0
a1[71]	0.0707	0.00137	0.0969	0.00229	0.0267	0.332	5001.0	0.31	1.0
a1[72]	0.149	0.00302	0.183	0.00321	0.0563	0.61	3690.0	0.229	1.0
a1[73]	0.241	0.00335	0.205	0.00382	0.203	0.68	3751.0	0.232	1.0
a1[74]	0.106	0.00194	0.126	0.00827	0.0459	0.435	4231.0	0.262	1.0
a1[75]	0.067	0.000204	0.0233	0.0332	0.0627	0.121	13068.0	0.81	1.0
a1[76]	0.0883	0.000503	0.0439	0.0346	0.0771	0.197	7602.0	0.471	1.0
a1[77]	0.104	0.000602	0.0532	0.037	0.0914	0.233	7812.0	0.484	1.0
a1[78]	0.185	0.00036	0.0481	0.101	0.18	0.286	17883.0	1.11	1.0
a1[79]	0.147	0.00021	0.0288	0.094	0.145	0.207	18836.0	1.17	1.0
a1[80]	0.092	0.000295	0.0337	0.0444	0.0856	0.169	13077.0	0.81	1.0
a1[81]	0.188	0.00245	0.173	0.00907	0.137	0.581	4990.0	0.309	1.0
a1[82]	0.202	0.000324	0.0448	0.116	0.2	0.29	19134.0	1.19	1.0
a1[83]	0.0494	0.000677	0.0462	0.0132	0.0348	0.164	4658.0	0.289	1.0
a1[84]	0.147	0.000848	0.0782	0.0444	0.131	0.33	8486.0	0.526	1.0
a1[85]	0.0637	0.00109	0.0832	0.00245	0.0311	0.294	5832.0	0.361	1.0
a1[86]	0.118	0.000868	0.0754	0.0325	0.0968	0.302	7539.0	0.467	1.0
a1[87]	0.169	0.00149	0.119	0.0238	0.144	0.436	6433.0	0.399	1.0
a1[88]	0.25	0.000423	0.0595	0.137	0.247	0.37	19805.0	1.23	1.0
a1[89]	0.459	0.00588	0.28	0.0242	0.539	0.858	2265.0	0.14	1.0
a1[90]	0.104	0.00258	0.152	0.0035	0.0277	0.532	3462.0	0.215	1.0
a1[91]	0.298	0.000815	0.0931	0.121	0.295	0.484	13049.0	0.809	1.0
a1[92]	0.0776	0.00159	0.106	0.00708	0.0297	0.373	4494.0	0.279	1.0
a1[93]	0.0839	0.000216	0.0248	0.0458	0.0799	0.139	13097.0	0.812	1.0
a1[94]	0.0794	0.00106	0.076	0.0115	0.051	0.282	5167.0	0.32	1.0
a1[95]	0.0711	0.00126	0.0932	0.000781	0.036	0.325	5430.0	0.337	1.0
a1[96]	0.0949	0.000474	0.0446	0.037	0.0845	0.202	8852.0	0.549	1.0
a1[97]	0.064	0.000373	0.0346	0.0247	0.0551	0.147	8564.0	0.531	1.0
