	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr2[3,22]	-0.216	0.00449	0.439	-1.02	-0.246	0.677	9538.0	0.83	1.0
theta_pr2[3,23]	0.455	0.0056	0.662	-0.749	0.408	1.8	13989.0	1.22	1.0
theta_pr2[3,24]	-0.072	0.00611	0.627	-1.11	-0.154	1.28	10535.0	0.916	1.0
theta_pr2[3,25]	0.886	0.00549	0.677	-0.362	0.849	2.26	15254.0	1.33	1.0
theta_pr2[3,26]	0.511	0.00597	0.774	-0.926	0.469	2.07	16803.0	1.46	1.0
theta_pr2[3,27]	-0.886	0.00696	0.631	-1.77	-1.03	0.628	8203.0	0.714	1.0
theta_pr2[3,28]	-0.92	0.00728	0.711	-2.03	-1.04	0.679	9549.0	0.831	1.0
theta_pr2[3,29]	1.28	0.00523	0.662	0.041	1.25	2.6	16022.0	1.39	1.0
theta_pr2[3,30]	-0.374	0.00989	0.975	-1.97	-0.434	1.61	9726.0	0.846	1.0
theta_pr2[3,31]	-0.414	0.00989	1.02	-2.21	-0.44	1.58	10668.0	0.928	1.0
theta_pr2[3,32]	-0.575	0.0108	0.959	-2.29	-0.656	1.39	7890.0	0.686	1.0
theta_pr2[3,33]	-0.991	0.00645	0.396	-1.59	-1.04	-0.0877	3774.0	0.328	1.0
theta_pr2[3,34]	0.138	0.00451	0.451	-0.683	0.106	1.07	9985.0	0.869	1.0
theta_pr2[3,35]	0.499	0.00899	0.926	-1.31	0.49	2.27	10621.0	0.924	1.0
theta_pr2[3,36]	1.47	0.00579	0.679	0.145	1.44	2.81	13749.0	1.2	1.0
theta_pr2[3,37]	1.53	0.00574	0.663	0.27	1.5	2.83	13361.0	1.16	1.0
theta_pr2[3,38]	-0.513	0.0111	1.01	-2.33	-0.563	1.5	8222.0	0.715	1.0
theta_pr2[3,39]	-1.82	0.00469	0.366	-2.55	-1.83	-1.14	6099.0	0.531	1.0
theta_pr2[3,40]	-1.02	0.00778	0.633	-1.87	-1.17	0.592	6613.0	0.575	1.0
theta_pr2[3,41]	-0.25	0.00617	0.701	-1.43	-0.338	1.26	12896.0	1.12	1.0
theta_pr2[3,42]	-0.314	0.0122	1.11	-2.39	-0.29	1.76	8176.0	0.711	1.0
theta_pr2[3,43]	0.493	0.00582	0.642	-0.637	0.436	1.84	12136.0	1.06	1.0
theta_pr2[3,44]	0.114	0.005	0.531	-0.81	0.0632	1.25	11269.0	0.98	1.0
theta_pr2[3,45]	-0.76	0.00426	0.386	-1.46	-0.788	0.0497	8221.0	0.715	1.0
theta_pr2[3,46]	-0.394	0.0156	1.12	-2.11	-0.432	1.75	5212.0	0.453	1.0
theta_pr2[3,47]	0.156	0.0087	0.941	-1.58	0.12	2.0	11693.0	1.02	1.0
theta_pr2[3,48]	-0.933	0.0156	1.02	-2.17	-1.32	1.39	4294.0	0.374	1.0
theta_pr2[3,49]	0.468	0.00532	0.634	-0.658	0.413	1.77	14199.0	1.24	1.0
theta_pr2[3,50]	-0.419	0.00504	0.43	-1.19	-0.458	0.484	7299.0	0.635	1.0
theta_pr2[3,51]	0.15	0.00947	0.96	-1.64	0.127	2.0	10295.0	0.896	1.0
theta_pr2[3,52]	0.778	0.0129	1.12	-1.71	0.815	2.81	7585.0	0.66	1.0
theta_pr2[3,53]	-0.593	0.00711	0.654	-1.5	-0.743	0.983	8457.0	0.736	1.0
theta_pr2[3,54]	-0.208	0.00643	0.701	-1.41	-0.276	1.27	11866.0	1.03	1.0
theta_pr2[3,55]	-0.1	0.00537	0.572	-1.0	-0.191	1.19	11338.0	0.986	1.0
theta_pr2[3,56]	-0.885	0.0039	0.337	-1.5	-0.914	-0.175	7472.0	0.65	1.0
theta_pr2[3,57]	1.08	0.00573	0.743	-0.37	1.05	2.55	16813.0	1.46	1.0
theta_pr2[3,58]	0.512	0.00589	0.793	-0.904	0.461	2.12	18126.0	1.58	1.0
theta_pr2[3,59]	-0.277	0.00995	0.913	-1.6	-0.424	1.65	8432.0	0.733	1.0
theta_pr2[3,60]	-0.183	0.00983	0.898	-1.66	-0.261	1.63	8343.0	0.726	1.0
theta_pr2[3,61]	0.152	0.011	1.01	-1.77	0.153	2.06	8485.0	0.738	1.0
theta_pr2[3,62]	0.196	0.00672	0.735	-1.03	0.108	1.77	11945.0	1.04	1.0
theta_pr2[3,63]	-0.0438	0.0125	1.03	-1.76	-0.0516	1.94	6886.0	0.599	1.0
theta_pr2[3,64]	-0.267	0.0129	1.11	-2.06	-0.316	1.89	7440.0	0.647	1.0
theta_pr2[3,65]	0.815	0.0052	0.613	-0.31	0.777	2.05	13876.0	1.21	1.0
theta_pr2[3,66]	0.627	0.00697	0.82	-0.905	0.593	2.25	13822.0	1.2	1.0
theta_pr2[3,67]	0.118	0.00492	0.491	-0.749	0.0773	1.14	9974.0	0.868	1.0
theta_pr2[3,68]	0.252	0.00993	1.04	-1.76	0.254	2.2	11008.0	0.958	1.0
theta_pr2[3,69]	-0.773	0.00781	0.598	-1.62	-0.898	0.747	5859.0	0.51	1.0
theta_pr2[3,70]	-0.367	0.0102	0.938	-2.17	-0.42	1.51	8486.0	0.738	1.0
theta_pr2[3,71]	0.0585	0.00959	0.991	-1.79	0.0521	1.94	10687.0	0.93	1.0
theta_pr2[3,72]	-0.0432	0.0136	1.08	-1.85	-0.0645	2.01	6323.0	0.55	1.0
theta_pr2[3,73]	-0.26	0.0151	1.14	-2.05	-0.309	1.95	5626.0	0.489	1.0
theta_pr2[3,74]	-0.195	0.0123	1.02	-1.9	-0.231	1.78	6869.0	0.598	1.0
theta_pr2[3,75]	0.918	0.00588	0.717	-0.412	0.879	2.38	14871.0	1.29	1.0
theta_pr2[3,76]	0.543	0.00595	0.751	-0.822	0.488	2.07	15940.0	1.39	1.0
theta_pr2[3,77]	0.651	0.00602	0.721	-0.633	0.592	2.13	14352.0	1.25	1.0
theta_pr2[3,78]	1.29	0.00593	0.638	0.0808	1.26	2.53	11552.0	1.0	1.0
theta_pr2[3,79]	1.3	0.00586	0.718	-0.109	1.27	2.71	14993.0	1.3	1.0
theta_pr2[3,80]	0.377	0.00556	0.694	-0.861	0.323	1.8	15612.0	1.36	1.0
theta_pr2[3,81]	-0.108	0.0121	1.01	-1.84	-0.139	1.81	7066.0	0.615	1.0
theta_pr2[3,82]	0.991	0.00524	0.591	-0.0975	0.953	2.18	12705.0	1.11	1.0
theta_pr2[3,83]	0.585	0.00684	0.859	-1.08	0.566	2.25	15799.0	1.37	1.0
theta_pr2[3,84]	-0.0821	0.00512	0.434	-0.86	-0.12	0.805	7181.0	0.625	1.0
theta_pr2[3,85]	-0.0382	0.00906	0.933	-1.67	-0.0924	1.83	10617.0	0.924	1.0
theta_pr2[3,86]	0.3	0.00581	0.699	-0.878	0.226	1.79	14467.0	1.26	1.0
theta_pr2[3,87]	-0.645	0.00827	0.794	-1.81	-0.792	1.1	9215.0	0.802	1.0
theta_pr2[3,88]	0.0131	0.0043	0.471	-0.842	-0.0268	0.987	12019.0	1.05	1.0
theta_pr2[3,89]	-0.0483	0.0178	1.07	-1.87	-0.00921	1.95	3578.0	0.311	1.0
theta_pr2[3,90]	0.232	0.0112	1.01	-1.77	0.252	2.14	8102.0	0.705	1.0
theta_pr2[3,91]	-0.198	0.00522	0.546	-1.07	-0.281	1.04	10923.0	0.95	1.0
theta_pr2[3,92]	0.374	0.0102	0.952	-1.53	0.376	2.17	8666.0	0.754	1.0
theta_pr2[3,93]	1.49	0.00525	0.706	0.132	1.47	2.88	18077.0	1.57	1.0
theta_pr2[3,94]	-0.129	0.00738	0.853	-1.65	-0.192	1.59	13382.0	1.16	1.0
theta_pr2[3,95]	-0.598	0.0129	1.04	-2.51	-0.664	1.5	6535.0	0.568	1.0
theta_pr2[3,96]	0.354	0.00633	0.713	-0.897	0.289	1.85	12693.0	1.1	1.0
theta_pr2[3,97]	0.728	0.00634	0.784	-0.782	0.698	2.25	15287.0	1.33	1.0
theta_pr2[3,98]	0.0773	0.00534	0.508	-0.827	0.0314	1.14	9055.0	0.788	1.0
theta_pr2[3,99]	-1.98	0.00444	0.354	-2.73	-1.97	-1.33	6349.0	0.552	1.0
theta_pr2[3,100]	-0.281	0.00963	1.01	-2.11	-0.315	1.71	11003.0	0.957	1.0
theta_pr2[3,101]	0.672	0.0062	0.753	-0.694	0.626	2.18	14760.0	1.28	1.0
theta_pr2[3,102]	0.411	0.00673	0.813	-1.11	0.373	2.02	14591.0	1.27	1.0
theta_pr2[3,103]	-0.206	0.00884	0.945	-1.89	-0.268	1.68	11410.0	0.993	1.0
theta_pr2[3,104]	0.817	0.00511	0.639	-0.346	0.762	2.11	15666.0	1.36	1.0
theta_pr2[3,105]	0.306	0.0104	0.987	-1.6	0.306	2.17	8968.0	0.78	1.0
theta_pr2[3,106]	1.22	0.00582	0.713	-0.0977	1.18	2.63	15002.0	1.31	1.0
theta_pr2[3,107]	-0.201	0.00519	0.599	-1.2	-0.271	1.11	13318.0	1.16	1.0
theta_pr2[3,108]	0.539	0.00481	0.579	-0.488	0.49	1.76	14489.0	1.26	1.0
theta_pr2[3,109]	-0.124	0.00634	0.696	-1.29	-0.204	1.35	12045.0	1.05	1.0
theta_pr2[3,110]	0.341	0.00627	0.748	-0.983	0.287	1.85	14222.0	1.24	1.0
theta_pr2[3,111]	-2.02	0.00535	0.421	-2.9	-2.01	-1.24	6196.0	0.539	1.0
theta_pr2[3,112]	1.41	0.00531	0.673	0.159	1.37	2.76	16068.0	1.4	1.0
theta_pr2[3,113]	0.113	0.00837	0.944	-1.63	0.089	1.98	12726.0	1.11	1.0
theta_pr2[3,114]	0.687	0.00514	0.577	-0.385	0.651	1.86	12577.0	1.09	1.0
theta_pr2[3,115]	-0.724	0.00433	0.383	-1.4	-0.758	0.1	7840.0	0.682	1.0
theta_pr2[3,116]	0.442	0.00511	0.641	-0.73	0.398	1.76	15701.0	1.37	1.0
theta_pr2[3,117]	-1.06	0.00431	0.297	-1.67	-1.06	-0.495	4726.0	0.411	1.0
theta_pr2[3,118]	-1.08	0.00411	0.345	-1.68	-1.11	-0.347	7065.0	0.615	1.0
theta_pr2[3,119]	-0.496	0.00576	0.555	-1.35	-0.585	0.796	9268.0	0.806	1.0
theta_pr2[3,120]	0.912	0.00529	0.699	-0.385	0.869	2.32	17491.0	1.52	1.0
theta_pr2[3,121]	0.862	0.0056	0.767	-0.594	0.834	2.39	18773.0	1.63	1.0
theta_pr2[3,122]	0.0441	0.0158	1.12	-2.03	0.0804	2.11	5056.0	0.44	1.0
theta_pr2[3,123]	-0.4	0.021	1.38	-2.63	-0.326	2.08	4284.0	0.373	1.0
theta_pr2[3,124]	0.225	0.00668	0.716	-0.938	0.122	1.79	11496.0	1.0	1.0
theta_pr2[3,125]	0.483	0.0127	1.11	-1.83	0.518	2.51	7610.0	0.662	1.0
theta_pr2[3,126]	-0.605	0.00483	0.461	-1.36	-0.665	0.406	9097.0	0.791	1.0
theta_pr2[3,127]	0.801	0.0054	0.685	-0.482	0.757	2.18	16125.0	1.4	1.0
theta_pr2[3,128]	0.96	0.00514	0.689	-0.321	0.926	2.34	17962.0	1.56	1.0
theta_pr2[3,129]	-0.305	0.00736	0.757	-1.46	-0.424	1.34	10585.0	0.921	1.0
theta_pr2[3,130]	0.445	0.00783	0.885	-1.25	0.43	2.15	12770.0	1.11	1.0
theta_pr2[3,131]	0.704	0.00544	0.668	-0.492	0.65	2.07	15113.0	1.31	1.0
theta_pr2[3,132]	-0.902	0.00597	0.496	-1.61	-0.994	0.282	6898.0	0.6	1.0
theta_pr2[3,133]	-0.701	0.0114	0.827	-1.67	-0.981	1.34	5295.0	0.461	1.0
theta_pr2[3,134]	-0.6	0.00485	0.457	-1.35	-0.664	0.428	8860.0	0.771	1.0
theta_pr2[3,135]	-0.502	0.0117	1.0	-2.31	-0.562	1.48	7365.0	0.641	1.0
theta_pr2[3,136]	-0.257	0.00657	0.654	-1.28	-0.369	1.2	9910.0	0.862	1.0
theta_pr2[3,137]	-0.858	0.00959	0.75	-1.8	-1.09	0.972	6109.0	0.531	1.0
theta_pr2[3,138]	-2.11	0.00412	0.335	-2.8	-2.11	-1.48	6602.0	0.574	1.0
theta_pr2[3,139]	-0.0476	0.00606	0.718	-1.25	-0.13	1.49	14020.0	1.22	1.0
theta_pr2[3,140]	-0.134	0.00725	0.719	-1.31	-0.224	1.43	9850.0	0.857	1.0
theta_pr2[3,141]	-1.47	0.012	0.677	-2.34	-1.61	0.475	3189.0	0.277	1.0
theta_pr2[3,142]	0.736	0.00619	0.746	-0.615	0.68	2.27	14541.0	1.26	1.0
theta_pr2[3,143]	-0.294	0.00835	0.803	-1.48	-0.442	1.44	9233.0	0.803	1.0
theta_pr2[3,144]	0.101	0.00718	0.895	-1.56	0.0589	1.89	15529.0	1.35	1.0
theta_pr2[3,145]	-0.578	0.0114	0.989	-2.09	-0.721	1.54	7553.0	0.657	1.0
theta_pr2[4,1]	0.721	0.00478	0.671	-0.56	0.684	2.05	19692.0	1.71	1.0
theta_pr2[4,2]	-0.175	0.00403	0.317	-0.797	-0.186	0.445	6202.0	0.539	1.0
theta_pr2[4,3]	-0.541	0.00443	0.508	-1.45	-0.585	0.526	13120.0	1.14	1.0
theta_pr2[4,4]	-0.047	0.00572	0.719	-1.42	-0.0972	1.44	15824.0	1.38	1.0
theta_pr2[4,5]	1.38	0.00494	0.747	-0.105	1.36	2.84	22898.0	1.99	1.0
theta_pr2[4,6]	0.464	0.00532	0.575	-0.526	0.402	1.72	11680.0	1.02	1.0
theta_pr2[4,7]	0.668	0.00488	0.675	-0.648	0.646	1.99	19144.0	1.67	1.0
theta_pr2[4,8]	0.615	0.00406	0.504	-0.342	0.589	1.61	15351.0	1.34	1.0
theta_pr2[4,9]	-0.469	0.00599	0.539	-1.36	-0.543	0.76	8080.0	0.703	1.0
theta_pr2[4,10]	-1.01	0.00405	0.463	-1.93	-1.03	-0.0901	13040.0	1.13	1.0
theta_pr2[4,11]	1.51	0.00468	0.658	0.246	1.49	2.81	19766.0	1.72	1.0
theta_pr2[4,12]	-0.64	0.0053	0.667	-1.92	-0.692	0.735	15814.0	1.38	1.0
theta_pr2[4,13]	-1.01	0.00862	0.859	-2.71	-1.05	0.753	9945.0	0.865	1.0
theta_pr2[4,14]	0.107	0.00503	0.608	-0.979	0.0504	1.41	14608.0	1.27	1.0
theta_pr2[4,15]	-0.332	0.0054	0.605	-1.42	-0.399	0.987	12562.0	1.09	1.0
theta_pr2[4,16]	0.833	0.0054	0.743	-0.627	0.816	2.26	18913.0	1.65	1.0
theta_pr2[4,17]	0.911	0.00511	0.662	-0.29	0.868	2.25	16758.0	1.46	1.0
theta_pr2[4,18]	-0.709	0.00557	0.635	-1.86	-0.771	0.653	13015.0	1.13	1.0
theta_pr2[4,19]	0.635	0.00456	0.656	-0.624	0.608	1.92	20689.0	1.8	1.0
theta_pr2[4,20]	-0.04	0.00464	0.407	-0.744	-0.0826	0.837	7693.0	0.669	1.0
theta_pr2[4,21]	-0.248	0.0056	0.389	-0.965	-0.269	0.526	4825.0	0.42	1.0
theta_pr2[4,22]	0.181	0.00393	0.499	-0.772	0.155	1.19	16101.0	1.4	1.0
theta_pr2[4,23]	0.897	0.00482	0.688	-0.432	0.868	2.26	20412.0	1.78	1.0
theta_pr2[4,24]	0.986	0.00446	0.589	-0.142	0.963	2.15	17487.0	1.52	1.0
theta_pr2[4,25]	0.638	0.00477	0.65	-0.599	0.606	1.92	18572.0	1.62	1.0
theta_pr2[4,26]	0.601	0.0049	0.666	-0.68	0.567	1.92	18511.0	1.61	1.0
theta_pr2[4,27]	-0.245	0.0054	0.516	-1.07	-0.319	0.925	9115.0	0.793	1.0
theta_pr2[4,28]	0.735	0.00636	0.674	-0.429	0.67	2.12	11250.0	0.979	1.0
theta_pr2[4,29]	-0.253	0.00475	0.634	-1.47	-0.286	1.02	17812.0	1.55	1.0
theta_pr2[4,30]	-0.3	0.0064	0.696	-1.54	-0.392	1.22	11812.0	1.03	1.0
theta_pr2[4,31]	-0.263	0.00648	0.768	-1.75	-0.323	1.32	14024.0	1.22	1.0
theta_pr2[4,32]	-1.37	0.0109	0.945	-3.25	-1.4	0.496	7473.0	0.65	1.0
theta_pr2[4,33]	-0.607	0.00406	0.321	-1.19	-0.625	0.0272	6243.0	0.543	1.0
theta_pr2[4,34]	0.00663	0.00418	0.528	-1.01	-0.019	1.08	15952.0	1.39	1.0
theta_pr2[4,35]	0.0923	0.00615	0.724	-1.21	0.0347	1.57	13852.0	1.21	1.0
theta_pr2[4,36]	1.05	0.00533	0.774	-0.485	1.03	2.54	21086.0	1.83	1.0
theta_pr2[4,37]	0.822	0.00521	0.737	-0.619	0.802	2.27	19996.0	1.74	1.0
theta_pr2[4,38]	-0.867	0.00983	0.896	-2.73	-0.864	0.861	8308.0	0.723	1.0
theta_pr2[4,39]	0.0294	0.00491	0.403	-0.735	0.011	0.836	6750.0	0.587	1.0
theta_pr2[4,40]	-1.4	0.00412	0.387	-2.26	-1.38	-0.729	8812.0	0.767	1.0
theta_pr2[4,41]	0.112	0.00458	0.565	-0.939	0.0713	1.28	15227.0	1.32	1.0
theta_pr2[4,42]	-0.48	0.00739	0.856	-2.18	-0.526	1.23	13409.0	1.17	1.0
theta_pr2[4,43]	0.924	0.00448	0.622	-0.246	0.889	2.17	19298.0	1.68	1.0
theta_pr2[4,44]	0.808	0.00443	0.59	-0.279	0.776	2.0	17721.0	1.54	1.0
theta_pr2[4,45]	0.566	0.00409	0.528	-0.417	0.534	1.64	16618.0	1.45	1.0
theta_pr2[4,46]	-0.226	0.00799	0.739	-1.47	-0.348	1.37	8569.0	0.745	1.0
theta_pr2[4,47]	0.142	0.00591	0.736	-1.23	0.0848	1.64	15502.0	1.35	1.0
theta_pr2[4,48]	-0.653	0.00686	0.614	-1.74	-0.734	0.851	8017.0	0.697	1.0
theta_pr2[4,49]	0.717	0.00494	0.653	-0.521	0.677	2.03	17486.0	1.52	1.0
theta_pr2[4,50]	0.487	0.00459	0.568	-0.559	0.454	1.65	15314.0	1.33	1.0
theta_pr2[4,51]	-0.588	0.0063	0.772	-2.07	-0.648	0.98	15052.0	1.31	1.0
theta_pr2[4,52]	0.162	0.00939	0.979	-1.84	0.155	2.01	10867.0	0.945	1.0
theta_pr2[4,53]	-0.242	0.00464	0.461	-1.03	-0.29	0.761	9876.0	0.859	1.0
theta_pr2[4,54]	0.84	0.00476	0.602	-0.27	0.801	2.06	15981.0	1.39	1.0
theta_pr2[4,55]	-0.185	0.00392	0.446	-1.0	-0.217	0.735	12936.0	1.13	1.0
theta_pr2[4,56]	1.02	0.00545	0.629	-0.116	0.973	2.33	13332.0	1.16	1.0
theta_pr2[4,57]	0.113	0.00486	0.697	-1.25	0.0967	1.48	20562.0	1.79	1.0
theta_pr2[4,58]	-0.849	0.00481	0.567	-1.91	-0.89	0.323	13874.0	1.21	1.0
theta_pr2[4,59]	-0.798	0.00464	0.476	-1.63	-0.855	0.286	10529.0	0.916	1.0
theta_pr2[4,60]	-1.25	0.00901	0.865	-2.97	-1.29	0.504	9218.0	0.802	1.0
theta_pr2[4,61]	-0.0133	0.00736	0.821	-1.57	-0.0735	1.65	12447.0	1.08	1.0
theta_pr2[4,62]	-0.616	0.00436	0.486	-1.53	-0.646	0.403	12440.0	1.08	1.0
theta_pr2[4,63]	-0.346	0.00744	0.728	-1.56	-0.473	1.24	9567.0	0.832	1.0
theta_pr2[4,64]	0.521	0.00671	0.813	-1.02	0.481	2.13	14716.0	1.28	1.0
theta_pr2[4,65]	1.72	0.00487	0.705	0.369	1.7	3.1	20911.0	1.82	1.0
theta_pr2[4,66]	0.234	0.00537	0.653	-0.984	0.187	1.55	14831.0	1.29	1.0
theta_pr2[4,67]	1.41	0.00468	0.68	0.0835	1.38	2.73	21075.0	1.83	1.0
theta_pr2[4,68]	0.237	0.00696	0.855	-1.46	0.204	1.91	15084.0	1.31	1.0
theta_pr2[4,69]	-0.799	0.00433	0.367	-1.49	-0.812	-0.0576	7205.0	0.627	1.0
theta_pr2[4,70]	-1.21	0.011	0.966	-3.14	-1.22	0.645	7681.0	0.668	1.0
theta_pr2[4,71]	-0.172	0.00659	0.836	-1.79	-0.221	1.51	16088.0	1.4	1.0
theta_pr2[4,72]	-0.797	0.00771	0.821	-2.32	-0.889	0.997	11339.0	0.986	1.0
theta_pr2[4,73]	-0.281	0.00934	0.858	-1.83	-0.409	1.52	8451.0	0.735	1.0
theta_pr2[4,74]	0.456	0.00735	0.748	-0.823	0.389	2.0	10344.0	0.9	1.0
theta_pr2[4,75]	0.429	0.00466	0.631	-0.79	0.397	1.68	18315.0	1.59	1.0
theta_pr2[4,76]	-0.432	0.00498	0.6	-1.51	-0.483	0.846	14506.0	1.26	1.0
theta_pr2[4,77]	-0.862	0.00427	0.488	-1.8	-0.888	0.127	13098.0	1.14	1.0
theta_pr2[4,78]	0.156	0.00537	0.667	-1.15	0.131	1.48	15441.0	1.34	1.0
theta_pr2[4,79]	1.2	0.00515	0.745	-0.274	1.19	2.65	20941.0	1.82	1.0
theta_pr2[4,80]	0.999	0.00473	0.634	-0.193	0.964	2.27	17995.0	1.57	1.0
theta_pr2[4,81]	-0.0978	0.00691	0.737	-1.35	-0.197	1.46	11369.0	0.989	1.0
theta_pr2[4,82]	0.289	0.00466	0.607	-0.914	0.27	1.47	16947.0	1.47	1.0
theta_pr2[4,83]	-0.252	0.00526	0.667	-1.55	-0.292	1.12	16048.0	1.4	1.0
theta_pr2[4,84]	-1.37	0.00332	0.34	-2.1	-1.37	-0.733	10506.0	0.914	1.0
theta_pr2[4,85]	-0.92	0.00812	0.854	-2.6	-0.958	0.794	11073.0	0.963	1.0
theta_pr2[4,86]	-1.36	0.00377	0.408	-2.22	-1.35	-0.59	11721.0	1.02	1.0
theta_pr2[4,87]	0.35	0.00658	0.667	-0.767	0.267	1.77	10284.0	0.895	1.0
theta_pr2[4,88]	0.82	0.00444	0.61	-0.344	0.795	2.04	18872.0	1.64	1.0
theta_pr2[4,89]	-0.195	0.00736	0.626	-1.2	-0.288	1.16	7248.0	0.63	1.0
theta_pr2[4,90]	-0.258	0.00711	0.826	-1.84	-0.309	1.38	13479.0	1.17	1.0
theta_pr2[4,91]	-0.392	0.00354	0.41	-1.18	-0.41	0.451	13403.0	1.17	1.0
theta_pr2[4,92]	-0.00664	0.00602	0.738	-1.36	-0.0646	1.5	15019.0	1.31	1.0
theta_pr2[4,93]	-0.148	0.00498	0.659	-1.41	-0.179	1.15	17564.0	1.53	1.0
theta_pr2[4,94]	-0.505	0.00594	0.699	-1.73	-0.586	0.999	13839.0	1.2	1.0
theta_pr2[4,95]	-1.16	0.012	0.97	-3.15	-1.16	0.682	6516.0	0.567	1.0
theta_pr2[4,96]	0.491	0.00487	0.601	-0.567	0.445	1.77	15250.0	1.33	1.0
theta_pr2[4,97]	-0.282	0.00468	0.576	-1.37	-0.316	0.898	15173.0	1.32	1.0
theta_pr2[4,98]	0.971	0.00457	0.593	-0.179	0.947	2.13	16816.0	1.46	1.0
theta_pr2[4,99]	0.0878	0.00546	0.383	-0.63	0.0672	0.866	4907.0	0.427	1.0
theta_pr2[4,100]	-0.639	0.00777	0.858	-2.36	-0.668	1.05	12199.0	1.06	1.0
theta_pr2[4,101]	0.841	0.0052	0.687	-0.472	0.81	2.21	17484.0	1.52	1.0
theta_pr2[4,102]	0.145	0.00521	0.646	-1.02	0.0892	1.49	15400.0	1.34	1.0
theta_pr2[4,103]	-0.773	0.00646	0.78	-2.22	-0.852	0.894	14558.0	1.27	1.0
theta_pr2[4,104]	-0.21	0.00449	0.583	-1.35	-0.239	0.947	16923.0	1.47	1.0
theta_pr2[4,105]	-0.103	0.00644	0.748	-1.43	-0.176	1.45	13453.0	1.17	1.0
theta_pr2[4,106]	1.52	0.00559	0.74	0.0711	1.52	2.94	17528.0	1.52	1.0
theta_pr2[4,107]	1.25	0.00471	0.626	0.0801	1.21	2.51	17651.0	1.54	1.0
theta_pr2[4,108]	0.299	0.00451	0.598	-0.84	0.264	1.52	17526.0	1.52	1.0
theta_pr2[4,109]	1.05	0.00533	0.654	-0.127	1.0	2.39	15061.0	1.31	1.0
theta_pr2[4,110]	0.347	0.00455	0.595	-0.728	0.3	1.59	17141.0	1.49	1.0
theta_pr2[4,111]	0.139	0.00536	0.43	-0.709	0.126	0.976	6437.0	0.56	1.0
theta_pr2[4,112]	-0.515	0.00529	0.662	-1.8	-0.543	0.794	15697.0	1.37	1.0
theta_pr2[4,113]	-0.664	0.00657	0.787	-2.1	-0.732	1.01	14339.0	1.25	1.0
theta_pr2[4,114]	0.673	0.00539	0.68	-0.667	0.655	1.99	15909.0	1.38	1.0
theta_pr2[4,115]	0.356	0.00341	0.436	-0.473	0.33	1.23	16310.0	1.42	1.0
theta_pr2[4,116]	0.0966	0.00468	0.63	-1.12	0.0589	1.37	18123.0	1.58	1.0
theta_pr2[4,117]	-1.03	0.00343	0.277	-1.62	-1.03	-0.519	6516.0	0.567	1.0
theta_pr2[4,118]	1.23	0.00512	0.621	0.115	1.19	2.5	14707.0	1.28	1.0
theta_pr2[4,119]	-0.396	0.00348	0.358	-1.09	-0.414	0.321	10593.0	0.922	1.0
theta_pr2[4,120]	-0.587	0.00436	0.536	-1.65	-0.603	0.458	15149.0	1.32	1.0
theta_pr2[4,121]	-0.307	0.00481	0.629	-1.52	-0.342	0.962	17099.0	1.49	1.0
theta_pr2[4,122]	-0.0564	0.00807	0.797	-1.48	-0.127	1.57	9764.0	0.849	1.0
theta_pr2[4,123]	0.0776	0.00821	0.878	-1.61	-0.0022	1.87	11439.0	0.995	1.0
theta_pr2[4,124]	0.0818	0.00476	0.554	-0.903	0.0324	1.25	13550.0	1.18	1.0
theta_pr2[4,125]	0.196	0.00765	0.895	-1.58	0.174	1.92	13688.0	1.19	1.0
theta_pr2[4,126]	0.469	0.00529	0.532	-0.451	0.41	1.61	10107.0	0.879	1.0
theta_pr2[4,127]	0.166	0.00467	0.627	-1.04	0.141	1.41	18056.0	1.57	1.0
theta_pr2[4,128]	-0.151	0.00432	0.609	-1.32	-0.176	1.04	19942.0	1.73	1.0
theta_pr2[4,129]	0.275	0.00519	0.576	-0.693	0.196	1.53	12332.0	1.07	1.0
theta_pr2[4,130]	-0.174	0.0058	0.694	-1.43	-0.237	1.28	14288.0	1.24	1.0
theta_pr2[4,131]	0.804	0.00504	0.675	-0.478	0.771	2.16	17930.0	1.56	1.0
theta_pr2[4,132]	-0.555	0.00412	0.361	-1.2	-0.584	0.199	7694.0	0.669	1.0
theta_pr2[4,133]	-0.912	0.00431	0.374	-1.62	-0.93	-0.14	7536.0	0.656	1.0
theta_pr2[4,134]	-0.477	0.00318	0.359	-1.18	-0.494	0.233	12755.0	1.11	1.0
theta_pr2[4,135]	-1.04	0.0107	0.925	-2.94	-1.05	0.764	7498.0	0.652	1.0
theta_pr2[4,136]	-0.971	0.00343	0.355	-1.75	-0.963	-0.318	10721.0	0.933	1.0
theta_pr2[4,137]	-0.144	0.00661	0.562	-0.994	-0.253	1.16	7228.0	0.629	1.0
theta_pr2[4,138]	0.135	0.00557	0.39	-0.604	0.115	0.922	4908.0	0.427	1.0
theta_pr2[4,139]	-0.741	0.00419	0.483	-1.65	-0.776	0.26	13298.0	1.16	1.0
theta_pr2[4,140]	0.658	0.00539	0.633	-0.483	0.604	1.98	13787.0	1.2	1.0
theta_pr2[4,141]	-0.761	0.00435	0.388	-1.56	-0.762	-0.0277	7954.0	0.692	1.0
theta_pr2[4,142]	-1.18	0.00442	0.5	-2.15	-1.21	-0.144	12824.0	1.12	1.0
theta_pr2[4,143]	-0.639	0.00512	0.522	-1.54	-0.708	0.551	10395.0	0.904	1.0
