	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
a1[1,26]	0.0641	0.000504	0.0523	0.015	0.0453	0.2	10777.0	0.0637	1.0
a1[1,27]	0.051	0.000394	0.0404	0.0116	0.0407	0.149	10491.0	0.062	1.0
a1[1,28]	0.052	8.35e-05	0.0131	0.0307	0.0503	0.0804	24515.0	0.145	1.0
a1[1,29]	0.0729	0.0015	0.103	0.00206	0.0233	0.351	4698.0	0.0278	1.0
a1[1,30]	0.191	0.00144	0.148	0.00555	0.156	0.542	10600.0	0.0627	1.0
a1[1,31]	0.0741	0.0015	0.118	0.00014	0.0156	0.404	6202.0	0.0367	1.0
a1[1,32]	0.106	0.000538	0.0656	0.0229	0.0919	0.258	14836.0	0.0877	1.0
a1[1,33]	0.14	0.000341	0.0498	0.0586	0.135	0.244	21380.0	0.126	1.0
a1[1,34]	0.12	0.00145	0.126	0.00857	0.068	0.434	7516.0	0.0445	1.0
a1[1,35]	0.146	0.000187	0.0354	0.0832	0.143	0.22	35750.0	0.211	1.0
a1[1,36]	0.101	0.000136	0.024	0.0593	0.099	0.152	31302.0	0.185	1.0
a1[1,37]	0.0794	0.00153	0.117	0.000226	0.0272	0.404	5839.0	0.0345	1.0
a1[1,38]	0.0981	0.00149	0.125	0.00149	0.041	0.428	7054.0	0.0417	1.0
a1[1,39]	0.00739	0.000126	0.00659	0.00166	0.00605	0.019	2741.0	0.0162	1.0
a1[1,40]	0.0458	0.00017	0.0229	0.0192	0.0399	0.102	18278.0	0.108	1.0
a1[1,41]	0.0451	0.00227	0.114	0.000127	0.00302	0.408	2511.0	0.0149	1.0
a1[1,42]	0.111	0.000315	0.046	0.0416	0.104	0.212	21298.0	0.126	1.0
a1[1,43]	0.152	0.000258	0.0415	0.0785	0.149	0.239	25845.0	0.153	1.0
a1[1,44]	0.215	0.000405	0.063	0.102	0.21	0.346	24226.0	0.143	1.0
a1[1,45]	0.115	0.00326	0.175	0.0017	0.0127	0.585	2892.0	0.0171	1.0
a1[1,46]	0.0689	0.00153	0.116	0.00292	0.0182	0.403	5790.0	0.0342	1.0
a1[1,47]	0.181	0.00043	0.0605	0.0758	0.176	0.305	19773.0	0.117	1.0
a1[1,48]	0.164	0.000487	0.0634	0.0609	0.156	0.298	16964.0	0.1	1.0
a1[1,49]	0.0877	0.00141	0.125	0.00355	0.0352	0.454	7873.0	0.0466	1.0
a1[1,50]	0.0657	0.000343	0.0399	0.018	0.0555	0.163	13480.0	0.0797	1.0
a1[1,51]	0.0476	0.000136	0.0219	0.0192	0.0427	0.0999	25730.0	0.152	1.0
a1[1,52]	0.208	0.000719	0.0912	0.0534	0.2	0.396	16085.0	0.0951	1.0
a1[1,53]	0.0611	0.00404	0.0306	0.0297	0.0538	0.135	57.4	0.000339	1.09
a1[1,54]	0.0365	0.000108	0.0161	0.0162	0.0327	0.0747	22211.0	0.131	1.0
a1[1,55]	0.0626	0.00101	0.077	0.0103	0.0305	0.278	5861.0	0.0347	1.0
a1[1,56]	0.0203	0.000338	0.0291	0.00206	0.0103	0.0933	7413.0	0.0438	1.0
a1[1,57]	0.0726	0.00166	0.123	0.00101	0.0162	0.437	5479.0	0.0324	1.0
a1[1,58]	0.0488	0.000971	0.0196	0.0237	0.0452	0.0913	406.0	0.0024	1.02
a1[1,59]	0.0678	0.000708	0.0741	0.0073	0.0409	0.265	10960.0	0.0648	1.0
a1[1,60]	0.068	0.000104	0.0179	0.0387	0.0658	0.107	29686.0	0.176	1.0
a1[1,61]	0.0518	0.000324	0.0354	0.0147	0.0411	0.142	11872.0	0.0702	1.0
a1[1,62]	0.154	0.000394	0.0556	0.063	0.148	0.271	19966.0	0.118	1.0
a1[1,63]	0.0488	0.000473	0.0465	0.0102	0.0325	0.169	9689.0	0.0573	1.0
a1[1,64]	0.0575	0.00117	0.0897	9.47e-05	0.0193	0.307	5835.0	0.0345	1.0
a1[1,65]	0.0267	0.000888	0.061	0.00153	0.00953	0.175	4724.0	0.0279	1.0
a1[1,66]	0.0151	0.000953	0.0151	0.00509	0.0123	0.0345	251.0	0.00148	1.03
a1[1,67]	0.0529	0.000169	0.0236	0.0224	0.0475	0.109	19551.0	0.116	1.0
a1[1,68]	0.0293	7.09e-05	0.0099	0.0153	0.0275	0.0521	19487.0	0.115	1.0
a1[1,69]	0.0688	0.000267	0.0335	0.0254	0.0613	0.147	15786.0	0.0934	1.0
a1[1,70]	0.116	0.000337	0.0461	0.0478	0.108	0.219	18660.0	0.11	1.0
a1[1,71]	0.124	0.000143	0.0264	0.0736	0.123	0.177	34050.0	0.201	1.0
a1[1,72]	0.0535	0.000117	0.0179	0.0269	0.0504	0.0945	23622.0	0.14	1.0
a1[1,73]	0.112	0.00154	0.119	0.00525	0.0695	0.412	5925.0	0.035	1.0
a1[1,74]	0.171	0.00026	0.0457	0.0827	0.169	0.26	30875.0	0.183	1.0
a1[1,75]	0.0457	0.000351	0.0387	0.0106	0.0336	0.141	12155.0	0.0719	1.0
a1[1,76]	0.216	0.00135	0.0732	0.0883	0.209	0.371	2956.0	0.0175	1.0
a1[1,77]	0.0362	0.00014	0.0163	0.0157	0.0326	0.074	13578.0	0.0803	1.0
a1[1,78]	0.0509	0.000475	0.0471	0.0105	0.0354	0.173	9829.0	0.0581	1.0
a1[1,79]	0.176	0.000322	0.0476	0.087	0.174	0.272	21835.0	0.129	1.0
a1[1,80]	0.0301	0.000439	0.0286	0.00949	0.0225	0.0889	4233.0	0.025	1.0
a1[1,81]	0.0862	0.000375	0.0426	0.0329	0.076	0.19	12879.0	0.0762	1.0
a1[1,82]	0.0537	0.000228	0.0171	0.029	0.0507	0.0926	5616.0	0.0332	1.0
a1[1,83]	0.0604	0.00123	0.0997	0.000229	0.0129	0.341	6569.0	0.0388	1.0
a1[1,84]	0.0533	0.000661	0.0299	0.0201	0.0446	0.129	2047.0	0.0121	1.0
a1[1,85]	0.0475	0.00039	0.0358	0.0149	0.0365	0.139	8415.0	0.0498	1.0
a1[1,86]	0.243	0.000315	0.0539	0.138	0.242	0.349	29310.0	0.173	1.0
a1[1,87]	0.517	0.00131	0.157	0.168	0.524	0.793	14272.0	0.0844	1.0
a1[1,88]	0.071	0.000335	0.0377	0.0224	0.0621	0.158	12628.0	0.0747	1.0
a1[1,89]	0.0597	0.000548	0.0541	0.0136	0.0399	0.2	9714.0	0.0575	1.0
a1[1,90]	0.235	0.000508	0.0672	0.108	0.232	0.367	17499.0	0.103	1.0
a1[1,91]	0.0796	0.000999	0.0937	0.00625	0.0403	0.33	8800.0	0.052	1.0
a1[1,92]	0.138	0.000568	0.0303	0.0831	0.136	0.202	2840.0	0.0168	1.0
a1[1,93]	0.0663	0.000434	0.0419	0.0228	0.054	0.173	9342.0	0.0553	1.0
a1[1,94]	0.0549	0.000161	0.0164	0.0304	0.0521	0.092	10360.0	0.0613	1.0
a1[1,95]	0.064	0.000627	0.0494	0.0176	0.0474	0.192	6188.0	0.0366	1.0
a1[1,96]	0.0903	0.000452	0.0529	0.0237	0.0781	0.213	13675.0	0.0809	1.0
a1[1,97]	0.543	0.00126	0.147	0.213	0.549	0.801	13620.0	0.0806	1.0
a1[1,98]	0.108	0.000373	0.0435	0.0459	0.0997	0.208	13655.0	0.0808	1.0
a1[1,99]	0.0546	0.000986	0.0851	0.00144	0.0173	0.292	7441.0	0.044	1.0
a1[1,100]	0.236	0.000314	0.0526	0.131	0.234	0.338	28099.0	0.166	1.0
a1[1,101]	0.255	0.000418	0.0677	0.114	0.254	0.383	26180.0	0.155	1.0
a1[1,102]	0.0952	0.000209	0.0329	0.0457	0.0895	0.169	24832.0	0.147	1.0
a1[1,103]	0.487	0.00163	0.143	0.197	0.487	0.748	7611.0	0.045	1.0
a1[1,104]	0.259	0.000627	0.0885	0.108	0.25	0.444	19931.0	0.118	1.0
a1[1,105]	0.154	0.00103	0.0572	0.0712	0.143	0.286	3101.0	0.0183	1.0
a1[1,106]	0.0847	0.000193	0.0299	0.04	0.0798	0.153	23919.0	0.141	1.0
a1[1,107]	0.033	9.05e-05	0.0117	0.0163	0.0308	0.0595	16662.0	0.0985	1.0
a1[1,108]	0.00652	0.000263	0.00537	0.00231	0.00577	0.0127	418.0	0.00247	1.02
a1[1,109]	0.0599	0.000299	0.0276	0.0249	0.0535	0.127	8533.0	0.0505	1.0
a1[1,110]	0.0835	0.000236	0.0344	0.0338	0.0775	0.162	21230.0	0.126	1.0
a1[1,111]	0.0657	0.000216	0.0202	0.0347	0.0625	0.111	8757.0	0.0518	1.0
a1[1,112]	0.087	0.000347	0.0458	0.0264	0.0775	0.196	17411.0	0.103	1.0
a1[1,113]	0.0234	0.000256	0.0147	0.00784	0.0199	0.0554	3292.0	0.0195	1.0
a1[1,114]	0.0751	0.00023	0.0316	0.0313	0.0685	0.15	18982.0	0.112	1.0
a1[1,115]	0.0901	0.000683	0.0697	0.0163	0.0697	0.268	10430.0	0.0617	1.0
a1[1,116]	0.0348	0.000452	0.0231	0.013	0.0294	0.0829	2602.0	0.0154	1.0
a1[1,117]	0.319	0.000668	0.0858	0.163	0.313	0.493	16515.0	0.0977	1.0
a1[1,118]	0.0838	0.00263	0.137	0.000293	0.0063	0.453	2718.0	0.0161	1.0
a1[1,119]	0.278	0.000798	0.0954	0.112	0.268	0.48	14270.0	0.0844	1.0
a1[1,120]	0.0742	0.000547	0.059	0.0135	0.0559	0.219	11654.0	0.0689	1.0
a1[1,121]	0.279	0.00276	0.166	0.0136	0.269	0.602	3617.0	0.0214	1.0
a1[1,122]	0.0334	0.000115	0.0148	0.0146	0.0301	0.0678	16702.0	0.0988	1.0
a1[1,123]	0.0887	0.000444	0.0479	0.0341	0.0758	0.207	11649.0	0.0689	1.0
a1[1,124]	0.011	0.000876	0.0152	0.00506	0.00932	0.0178	301.0	0.00178	1.03
a1[1,125]	0.0544	0.000167	0.023	0.0216	0.0505	0.107	18930.0	0.112	1.0
a1[1,126]	0.047	0.000781	0.0627	0.00627	0.0227	0.221	6433.0	0.0381	1.0
a1[1,127]	0.0329	0.000575	0.0421	0.00521	0.018	0.139	5358.0	0.0317	1.0
a1[1,128]	0.0742	0.00153	0.105	0.000393	0.0269	0.358	4682.0	0.0277	1.0
a1[2,1]	0.0977	0.000152	0.027	0.0532	0.094	0.157	31593.0	0.187	1.0
a1[2,2]	0.572	0.000558	0.106	0.349	0.573	0.768	36386.0	0.215	1.0
a1[2,3]	0.125	0.000295	0.0443	0.0548	0.12	0.221	22584.0	0.134	1.0
a1[2,4]	0.35	0.00206	0.177	0.0185	0.358	0.671	7370.0	0.0436	1.0
a1[2,5]	0.00565	0.00341	0.0249	0.000237	0.00148	0.0496	53.0	0.000313	1.12
a1[2,6]	0.18	0.00043	0.0656	0.0725	0.172	0.324	23297.0	0.138	1.0
a1[2,7]	0.159	0.000257	0.0459	0.0806	0.155	0.255	31845.0	0.188	1.0
a1[2,8]	0.421	0.000289	0.0618	0.296	0.42	0.538	45918.0	0.272	1.0
a1[2,9]	0.0212	0.000376	0.0308	0.00441	0.0122	0.0921	6736.0	0.0398	1.0
a1[2,10]	0.0651	0.000254	0.0316	0.0243	0.0577	0.14	15490.0	0.0916	1.0
a1[2,11]	0.0827	0.000178	0.0267	0.0418	0.0784	0.143	22450.0	0.133	1.0
a1[2,12]	0.141	0.0012	0.12	0.0135	0.106	0.425	10125.0	0.0599	1.0
a1[2,13]	0.0923	0.000398	0.0479	0.032	0.0804	0.206	14490.0	0.0857	1.0
a1[2,14]	0.0575	0.000507	0.0497	0.0129	0.04	0.184	9629.0	0.057	1.0
a1[2,15]	0.0586	0.00682	0.061	0.0192	0.0406	0.262	79.9	0.000472	1.09
a1[2,16]	0.231	0.000896	0.112	0.0431	0.222	0.462	15617.0	0.0924	1.0
a1[2,17]	0.0382	0.000527	0.0449	0.00634	0.0221	0.155	7257.0	0.0429	1.0
a1[2,18]	0.117	0.000154	0.0288	0.0678	0.114	0.179	34881.0	0.206	1.0
a1[2,19]	0.145	0.000627	0.0685	0.0373	0.134	0.298	11950.0	0.0707	1.0
a1[2,20]	0.56	0.00162	0.17	0.176	0.574	0.846	11070.0	0.0655	1.0
a1[2,21]	0.204	0.000408	0.0625	0.0875	0.201	0.328	23459.0	0.139	1.0
a1[2,22]	0.022	0.000496	0.0101	0.0104	0.0199	0.0435	418.0	0.00247	1.02
a1[2,23]	0.248	0.000295	0.0562	0.137	0.247	0.357	36178.0	0.214	1.0
a1[2,24]	0.119	0.000179	0.0317	0.0655	0.116	0.187	31456.0	0.186	1.0
a1[2,25]	0.052	0.000175	0.0203	0.0245	0.0479	0.0999	13474.0	0.0797	1.0
a1[2,26]	0.0832	0.000611	0.0631	0.0208	0.0614	0.242	10693.0	0.0632	1.0
a1[2,27]	0.15	0.000572	0.0769	0.0384	0.139	0.316	18049.0	0.107	1.0
a1[2,28]	0.0964	0.000123	0.022	0.0573	0.0944	0.142	31794.0	0.188	1.0
a1[2,29]	0.0675	0.00171	0.12	0.000352	0.0097	0.423	4881.0	0.0289	1.0
a1[2,30]	0.309	0.00276	0.176	0.00843	0.306	0.645	4084.0	0.0242	1.0
a1[2,31]	0.082	0.00155	0.122	0.000335	0.0246	0.419	6195.0	0.0366	1.0
a1[2,32]	0.159	0.000632	0.0804	0.0414	0.149	0.336	16212.0	0.0959	1.0
a1[2,33]	0.195	0.000259	0.0465	0.109	0.193	0.289	32222.0	0.191	1.0
a1[2,34]	0.0844	0.0013	0.12	0.00259	0.0298	0.425	8541.0	0.0505	1.0
a1[2,35]	0.114	0.000176	0.0248	0.07	0.112	0.165	19796.0	0.117	1.0
a1[2,36]	0.11	0.000311	0.0314	0.0596	0.105	0.178	10168.0	0.0601	1.0
a1[2,37]	0.0895	0.00176	0.133	0.00016	0.0276	0.466	5753.0	0.034	1.0
a1[2,38]	0.152	0.00141	0.122	0.00968	0.133	0.42	7493.0	0.0443	1.0
a1[2,39]	0.0293	0.000115	0.0145	0.013	0.0257	0.064	15759.0	0.0932	1.0
a1[2,40]	0.0458	0.000142	0.0201	0.0201	0.0409	0.0944	20025.0	0.118	1.0
a1[2,41]	0.044	0.0022	0.112	0.000122	0.00235	0.393	2567.0	0.0152	1.0
a1[2,42]	0.0558	0.0014	0.0332	0.0187	0.0477	0.138	560.0	0.00331	1.02
a1[2,43]	0.18	0.000247	0.0449	0.0921	0.179	0.267	33068.0	0.196	1.0
a1[2,44]	0.275	0.000392	0.0709	0.136	0.274	0.413	32694.0	0.193	1.0
a1[2,45]	0.0858	0.00252	0.147	0.00035	0.00649	0.497	3396.0	0.0201	1.0
a1[2,46]	0.053	0.00142	0.109	0.000399	0.00658	0.375	5873.0	0.0347	1.0
a1[2,47]	0.137	0.000681	0.0615	0.0481	0.125	0.278	8160.0	0.0483	1.0
a1[2,48]	0.119	0.00021	0.0314	0.0607	0.118	0.182	22362.0	0.132	1.0
a1[2,49]	0.145	0.00149	0.141	0.0114	0.0958	0.493	8986.0	0.0531	1.0
a1[2,50]	0.0753	0.000328	0.0392	0.0231	0.0671	0.166	14327.0	0.0847	1.0
a1[2,51]	0.0618	0.000194	0.0293	0.0238	0.0552	0.132	22763.0	0.135	1.0
a1[2,52]	0.145	0.00083	0.0876	0.0307	0.125	0.352	11151.0	0.066	1.0
a1[2,53]	0.00896	0.00757	0.041	0.000172	0.00121	0.119	29.4	0.000174	1.16
a1[2,54]	0.0528	0.000159	0.0229	0.0232	0.0475	0.108	20685.0	0.122	1.0
a1[2,55]	0.028	0.000898	0.0609	0.00135	0.00831	0.189	4605.0	0.0272	1.0
a1[2,56]	0.0218	0.000371	0.0333	0.00145	0.0103	0.108	8089.0	0.0478	1.0
a1[2,57]	0.0644	0.00153	0.118	0.000419	0.0103	0.414	5968.0	0.0353	1.0
a1[2,58]	0.168	0.00025	0.0457	0.0852	0.166	0.26	33431.0	0.198	1.0
a1[2,59]	0.104	0.000879	0.0873	0.0139	0.0758	0.313	9866.0	0.0584	1.0
a1[2,60]	0.0675	0.00017	0.0191	0.0369	0.0648	0.11	12695.0	0.0751	1.0
a1[2,61]	0.0557	0.000387	0.0411	0.0145	0.0425	0.162	11243.0	0.0665	1.0
a1[2,62]	0.0594	0.00075	0.0246	0.0251	0.055	0.114	1078.0	0.00637	1.01
a1[2,63]	0.0414	0.00038	0.0388	0.00853	0.0277	0.145	10410.0	0.0616	1.0
a1[2,64]	0.0601	0.00122	0.0938	9.11e-05	0.0195	0.319	5880.0	0.0348	1.0
a1[2,65]	0.0462	0.000724	0.0547	0.00906	0.027	0.188	5700.0	0.0337	1.0
a1[2,66]	0.0883	0.000247	0.0339	0.04	0.0818	0.167	18885.0	0.112	1.0
a1[2,67]	0.0279	0.000515	0.016	0.0105	0.0238	0.0668	969.0	0.00573	1.01
a1[2,68]	0.0515	9.91e-05	0.0156	0.028	0.049	0.0867	24627.0	0.146	1.0
a1[2,69]	0.0961	0.000315	0.0411	0.0366	0.0885	0.188	17113.0	0.101	1.0
a1[2,70]	0.0868	0.000223	0.0323	0.0373	0.0819	0.158	20986.0	0.124	1.0
a1[2,71]	0.0903	0.000318	0.0246	0.0485	0.0873	0.144	6002.0	0.0355	1.0
a1[2,72]	0.0774	0.000186	0.0272	0.0372	0.0724	0.139	21260.0	0.126	1.0
a1[2,73]	0.11	0.00137	0.123	0.0036	0.0605	0.412	8080.0	0.0478	1.0
a1[2,74]	0.0369	0.00182	0.0202	0.0178	0.0332	0.0714	124.0	0.000734	1.06
a1[2,75]	0.0878	0.000679	0.069	0.0197	0.0643	0.264	10317.0	0.061	1.0
a1[2,76]	0.315	0.000753	0.106	0.104	0.312	0.519	19833.0	0.117	1.0
a1[2,77]	0.0833	0.000256	0.0345	0.0362	0.076	0.164	18159.0	0.107	1.0
a1[2,78]	0.095	0.000618	0.0662	0.0228	0.0743	0.258	11461.0	0.0678	1.0
a1[2,79]	0.141	0.000285	0.0418	0.0683	0.137	0.228	21497.0	0.127	1.0
a1[2,80]	0.0352	0.000313	0.0263	0.0117	0.0272	0.1	7062.0	0.0418	1.0
a1[2,81]	0.121	0.000295	0.0423	0.0553	0.115	0.214	20554.0	0.122	1.0
a1[2,82]	0.0214	0.00192	0.024	0.00875	0.0173	0.046	156.0	0.000922	1.05
a1[2,83]	0.0637	0.0013	0.102	0.000311	0.0154	0.345	6120.0	0.0362	1.0
a1[2,84]	0.0103	0.00216	0.0252	0.000967	0.00517	0.052	136.0	0.000803	1.05
a1[2,85]	0.0139	0.00145	0.0312	0.00142	0.00691	0.0687	466.0	0.00275	1.02
a1[2,86]	0.21	0.000273	0.0496	0.116	0.208	0.309	33026.0	0.195	1.0
a1[2,87]	0.511	0.0016	0.188	0.1	0.527	0.825	13843.0	0.0819	1.0
a1[2,88]	0.101	0.000724	0.0729	0.024	0.0775	0.283	10147.0	0.06	1.0
a1[2,89]	0.0689	0.000696	0.0663	0.0143	0.043	0.249	9089.0	0.0538	1.0
a1[2,90]	0.187	0.000617	0.0607	0.0823	0.181	0.316	9696.0	0.0573	1.0
a1[2,91]	0.111	0.000962	0.0959	0.0136	0.0797	0.339	9943.0	0.0588	1.0
a1[2,92]	0.166	0.000214	0.0382	0.0872	0.166	0.238	31952.0	0.189	1.0
a1[2,93]	0.0307	0.00148	0.038	0.00806	0.0208	0.106	660.0	0.00391	1.01
a1[2,94]	0.101	0.000142	0.0235	0.061	0.098	0.151	27401.0	0.162	1.0
a1[2,95]	0.0712	0.0013	0.0859	0.0147	0.0416	0.325	4339.0	0.0257	1.0
a1[2,96]	0.0912	0.00056	0.0647	0.0204	0.0724	0.254	13369.0	0.0791	1.0
a1[2,97]	0.454	0.00121	0.162	0.142	0.452	0.759	17992.0	0.106	1.0
a1[2,98]	0.0695	0.00354	0.0571	0.0219	0.0518	0.234	260.0	0.00154	1.03
a1[2,99]	0.0684	0.00122	0.102	0.00171	0.0208	0.355	6996.0	0.0414	1.0
a1[2,100]	0.143	0.00306	0.0609	0.058	0.13	0.286	397.0	0.00235	1.02
a1[2,101]	0.132	0.00178	0.0567	0.0548	0.12	0.268	1017.0	0.00602	1.01
a1[2,102]	0.0948	0.000189	0.0301	0.0482	0.0901	0.163	25318.0	0.15	1.0
a1[2,103]	0.348	0.000886	0.0916	0.18	0.342	0.533	10682.0	0.0632	1.0
a1[2,104]	0.357	0.000538	0.0875	0.182	0.355	0.524	26489.0	0.157	1.0
a1[2,105]	0.281	0.000286	0.055	0.175	0.278	0.39	37005.0	0.219	1.0
a1[2,106]	0.0791	0.000178	0.0274	0.0372	0.0747	0.141	23830.0	0.141	1.0
a1[2,107]	0.107	0.000238	0.0373	0.0506	0.101	0.19	24552.0	0.145	1.0
a1[2,108]	0.0583	0.000149	0.0179	0.0315	0.0552	0.0987	14454.0	0.0855	1.0
a1[2,109]	0.118	0.000275	0.0404	0.0551	0.112	0.208	21699.0	0.128	1.0
a1[2,110]	0.0761	0.000239	0.0333	0.0307	0.0692	0.154	19308.0	0.114	1.0
a1[2,111]	0.131	0.000172	0.0327	0.0727	0.129	0.198	35885.0	0.212	1.0
a1[2,112]	0.149	0.000459	0.0642	0.0469	0.141	0.284	19555.0	0.116	1.0
a1[2,113]	0.0856	0.000307	0.041	0.0313	0.0765	0.181	17847.0	0.106	1.0
a1[2,114]	0.0627	0.000678	0.0334	0.024	0.0542	0.144	2421.0	0.0143	1.01
a1[2,115]	0.157	0.000623	0.0796	0.0375	0.147	0.329	16343.0	0.0967	1.0
a1[2,116]	0.0877	0.00028	0.0373	0.0372	0.0799	0.176	17701.0	0.105	1.0
a1[2,117]	0.224	0.000299	0.0545	0.126	0.22	0.336	33235.0	0.197	1.0
a1[2,118]	0.125	0.00281	0.139	0.00917	0.0517	0.457	2438.0	0.0144	1.0
a1[2,119]	0.221	0.000431	0.0714	0.0964	0.215	0.371	27366.0	0.162	1.0
a1[2,120]	0.0761	0.000612	0.0644	0.0126	0.0545	0.239	11077.0	0.0655	1.0
a1[2,121]	0.245	0.00167	0.125	0.0175	0.239	0.495	5645.0	0.0334	1.0
a1[2,122]	0.0823	0.000209	0.0311	0.0372	0.0765	0.154	22271.0	0.132	1.0
a1[2,123]	0.0369	0.000156	0.018	0.0152	0.0324	0.0815	13264.0	0.0784	1.0
a1[2,124]	0.122	0.000215	0.0295	0.07	0.119	0.184	18817.0	0.111	1.0
a1[2,125]	0.119	0.000369	0.0499	0.0437	0.111	0.228	18299.0	0.108	1.0
a1[2,126]	0.0601	0.000743	0.0613	0.0111	0.0359	0.22	6809.0	0.0403	1.0
a1[2,127]	0.0345	0.00108	0.0686	0.00318	0.0132	0.208	4007.0	0.0237	1.0
a1[2,128]	0.072	0.00155	0.109	0.000155	0.0203	0.367	4897.0	0.029	1.0
sigma_pr[1,1]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[1,2]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[1,3]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[1,4]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[2,1]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[2,2]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[2,3]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[2,4]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[3,1]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[3,2]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[3,3]	1.17	0.00477	0.13	0.92	1.16	1.43	745.0	0.00441	1.01
sigma_pr[3,4]	0.0834	0.00847	0.0636	0.0173	0.0697	0.281	56.5	0.000334	1.14
sigma_pr[4,1]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[4,2]	1.0		7.32e-14	1.0	1.0	1.0			
sigma_pr[4,3]	0.618	0.00142	0.0585	0.502	0.617	0.732	1684.0	0.00996	1.0
sigma_pr[4,4]	0.232	0.00222	0.0246	0.165	0.233	0.274	122.0	0.000721	1.06
theta_c_pr2[1,1]	-1.52		2.39e-13	-1.52	-1.52	-1.52			
theta_c_pr2[1,2]	-0.251		2.47e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,3]	-0.463		7.44e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,4]	-1.52		2.39e-13	-1.52	-1.52	-1.52			
theta_c_pr2[1,5]	-0.251		2.47e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,6]	-1.1		8.46e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,7]	1.44		1.07e-13	1.44	1.44	1.44			
theta_c_pr2[1,8]	-1.31		1.69e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,9]	1.65		1.13e-13	1.65	1.65	1.65			
theta_c_pr2[1,10]	0.384		5.51e-14	0.384	0.384	0.384			
theta_c_pr2[1,11]	0.596		4.3e-15	0.596	0.596	0.596			
theta_c_pr2[1,12]	-1.52		2.39e-13	-1.52	-1.52	-1.52			
theta_c_pr2[1,13]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,14]	-1.52		2.39e-13	-1.52	-1.52	-1.52			
theta_c_pr2[1,15]	0.807		6.95e-14	0.807	0.807	0.807			
theta_c_pr2[1,16]	-1.31		1.69e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,17]	-0.463		7.44e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,18]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,19]	-0.251		2.47e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,20]	0.596		4.3e-15	0.596	0.596	0.596			
theta_c_pr2[1,21]	1.02		1.14e-13	1.02	1.02	1.02			
theta_c_pr2[1,22]	1.65		1.13e-13	1.65	1.65	1.65			
theta_c_pr2[1,23]	0.596		4.3e-15	0.596	0.596	0.596			
theta_c_pr2[1,24]	-1.1		8.46e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,25]	1.87		1.14e-13	1.87	1.87	1.87			
theta_c_pr2[1,26]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,27]	-1.52		2.39e-13	-1.52	-1.52	-1.52			
theta_c_pr2[1,28]	0.807		6.95e-14	0.807	0.807	0.807			
theta_c_pr2[1,29]	-1.31		1.69e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,30]	-0.887		7.25e-14	-0.887	-0.887	-0.887			
theta_c_pr2[1,31]	-1.1		8.46e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,32]	-0.0397		0.0	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,33]	-0.675		6.5e-15	-0.675	-0.675	-0.675			
theta_c_pr2[1,34]	-0.675		6.5e-15	-0.675	-0.675	-0.675			
theta_c_pr2[1,35]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,36]	-0.887		7.25e-14	-0.887	-0.887	-0.887			
theta_c_pr2[1,37]	-0.251		2.47e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,38]	-0.251		2.47e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,39]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,40]	1.65		1.13e-13	1.65	1.65	1.65			
theta_c_pr2[1,41]	1.65		1.13e-13	1.65	1.65	1.65			
theta_c_pr2[1,42]	-1.31		1.69e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,43]	-0.463		7.44e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,44]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,45]	1.23		8.55e-14	1.23	1.23	1.23			
theta_c_pr2[1,46]	-0.251		2.47e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,47]	0.807		6.95e-14	0.807	0.807	0.807			
