	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
a1[1,28]	0.0519	0.000103	0.0131	0.0308	0.0502	0.0805	16187.0	0.186	1.0
a1[1,29]	0.0714	0.00167	0.103	0.00202	0.0215	0.355	3796.0	0.0436	1.0
a1[1,30]	0.193	0.00156	0.149	0.00573	0.158	0.546	9062.0	0.104	1.0
a1[1,31]	0.0724	0.00197	0.117	0.000141	0.0145	0.402	3505.0	0.0402	1.0
a1[1,32]	0.107	0.000554	0.0654	0.0237	0.0931	0.259	13978.0	0.16	1.0
a1[1,33]	0.141	0.000452	0.0495	0.0598	0.136	0.245	11966.0	0.137	1.0
a1[1,34]	0.123	0.00167	0.128	0.00864	0.0702	0.446	5881.0	0.0675	1.0
a1[1,35]	0.146	0.000239	0.0356	0.0838	0.143	0.22	22194.0	0.255	1.0
a1[1,36]	0.101	0.000167	0.0242	0.0598	0.0986	0.153	21023.0	0.241	1.0
a1[1,37]	0.0793	0.0017	0.118	0.000211	0.0265	0.408	4832.0	0.0555	1.0
a1[1,38]	0.102	0.00154	0.126	0.00159	0.0461	0.432	6727.0	0.0772	1.0
a1[1,39]	0.00722	9.25e-05	0.00569	0.0017	0.00601	0.0185	3788.0	0.0435	1.0
a1[1,40]	0.0453	0.000182	0.0221	0.0193	0.0396	0.101	14740.0	0.169	1.0
a1[1,41]	0.0423	0.00261	0.11	0.000125	0.00294	0.396	1796.0	0.0206	1.0
a1[1,42]	0.111	0.000388	0.0465	0.0411	0.104	0.215	14382.0	0.165	1.0
a1[1,43]	0.152	0.000341	0.0416	0.0768	0.149	0.238	14838.0	0.17	1.0
a1[1,44]	0.215	0.000507	0.0629	0.1	0.21	0.343	15420.0	0.177	1.0
a1[1,45]	0.108	0.00357	0.17	0.00171	0.0118	0.568	2268.0	0.026	1.0
a1[1,46]	0.0696	0.00184	0.118	0.00302	0.018	0.412	4110.0	0.0472	1.0
a1[1,47]	0.181	0.000446	0.0607	0.0755	0.177	0.306	18578.0	0.213	1.0
a1[1,48]	0.166	0.000495	0.0634	0.0632	0.158	0.3	16402.0	0.188	1.0
a1[1,49]	0.0897	0.00164	0.128	0.00359	0.0355	0.457	6088.0	0.0699	1.0
a1[1,50]	0.0665	0.00037	0.04	0.0184	0.0561	0.162	11655.0	0.134	1.0
a1[1,51]	0.0475	0.000165	0.0219	0.019	0.0425	0.0995	17688.0	0.203	1.0
a1[1,52]	0.208	0.000857	0.0921	0.0531	0.201	0.398	11534.0	0.132	1.0
a1[1,53]	0.0611	0.00322	0.0303	0.0294	0.0538	0.139	88.4	0.00101	1.04
a1[1,54]	0.0367	0.000133	0.0161	0.0163	0.0328	0.0761	14689.0	0.169	1.0
a1[1,55]	0.0621	0.00111	0.0765	0.0102	0.0298	0.283	4726.0	0.0542	1.0
a1[1,56]	0.0201	0.000363	0.0292	0.00202	0.0101	0.0918	6469.0	0.0742	1.0
a1[1,57]	0.073	0.00176	0.122	0.000987	0.0171	0.425	4774.0	0.0548	1.0
a1[1,58]	0.0492	0.00104	0.0204	0.0236	0.0453	0.094	385.0	0.00442	1.01
a1[1,59]	0.0671	0.000817	0.0726	0.00719	0.0412	0.256	7900.0	0.0907	1.0
a1[1,60]	0.0681	0.000127	0.018	0.0386	0.0658	0.107	20051.0	0.23	1.0
a1[1,61]	0.0515	0.000342	0.0348	0.0148	0.0413	0.139	10373.0	0.119	1.0
a1[1,62]	0.154	0.000421	0.0557	0.0629	0.148	0.271	17509.0	0.201	1.0
a1[1,63]	0.0485	0.000522	0.0463	0.0102	0.0322	0.168	7875.0	0.0904	1.0
a1[1,64]	0.0563	0.00134	0.0882	9.97e-05	0.0172	0.297	4342.0	0.0498	1.0
a1[1,65]	0.0256	0.000973	0.0576	0.00164	0.00948	0.163	3505.0	0.0402	1.0
a1[1,66]	0.0151	0.000968	0.0146	0.00515	0.0123	0.0347	228.0	0.00262	1.02
a1[1,67]	0.0527	0.000184	0.0236	0.0226	0.0472	0.111	16474.0	0.189	1.0
a1[1,68]	0.0294	8.28e-05	0.00998	0.0153	0.0275	0.0528	14530.0	0.167	1.0
a1[1,69]	0.0679	0.000284	0.0322	0.0254	0.0609	0.144	12892.0	0.148	1.0
a1[1,70]	0.116	0.000379	0.0467	0.047	0.108	0.22	15189.0	0.174	1.0
a1[1,71]	0.124	0.000186	0.0261	0.075	0.122	0.176	19640.0	0.225	1.0
a1[1,72]	0.0537	0.00013	0.0181	0.0267	0.0507	0.0946	19279.0	0.221	1.0
a1[1,73]	0.115	0.00164	0.12	0.00536	0.0724	0.415	5375.0	0.0617	1.0
a1[1,74]	0.171	0.000308	0.0449	0.0844	0.17	0.259	21203.0	0.243	1.0
a1[1,75]	0.0456	0.000387	0.0382	0.0103	0.0334	0.14	9740.0	0.112	1.0
a1[1,76]	0.218	0.00161	0.0749	0.0887	0.209	0.377	2167.0	0.0249	1.0
a1[1,77]	0.0361	0.000137	0.0158	0.0157	0.0326	0.0732	13373.0	0.153	1.0
a1[1,78]	0.0527	0.000616	0.0509	0.0106	0.0356	0.184	6829.0	0.0784	1.0
a1[1,79]	0.176	0.000337	0.0471	0.0889	0.174	0.272	19501.0	0.224	1.0
a1[1,80]	0.0294	0.000281	0.0247	0.00942	0.0223	0.0861	7758.0	0.089	1.0
a1[1,81]	0.0867	0.000457	0.0431	0.0329	0.0761	0.192	8916.0	0.102	1.0
a1[1,82]	0.0542	0.000386	0.0175	0.0291	0.051	0.0945	2054.0	0.0236	1.0
a1[1,83]	0.0613	0.00155	0.101	0.000202	0.0127	0.349	4272.0	0.049	1.0
a1[1,84]	0.0531	0.000769	0.0293	0.0204	0.0448	0.127	1452.0	0.0167	1.0
a1[1,85]	0.0476	0.000472	0.0364	0.0148	0.0366	0.14	5961.0	0.0684	1.0
a1[1,86]	0.243	0.000387	0.0531	0.141	0.241	0.346	18818.0	0.216	1.0
a1[1,87]	0.518	0.00129	0.154	0.183	0.524	0.791	14141.0	0.162	1.0
a1[1,88]	0.0716	0.000367	0.0381	0.0221	0.0624	0.16	10786.0	0.124	1.0
a1[1,89]	0.0612	0.000663	0.0576	0.0134	0.0399	0.213	7536.0	0.0865	1.0
a1[1,90]	0.235	0.000709	0.066	0.109	0.232	0.365	8641.0	0.0992	1.0
a1[1,91]	0.0791	0.00115	0.0936	0.00627	0.0386	0.333	6591.0	0.0756	1.0
a1[1,92]	0.138	0.000671	0.0307	0.0831	0.136	0.202	2090.0	0.024	1.0
a1[1,93]	0.0658	0.000412	0.041	0.0229	0.0536	0.17	9862.0	0.113	1.0
a1[1,94]	0.0552	0.000257	0.0164	0.0308	0.0526	0.0918	4082.0	0.0468	1.0
a1[1,95]	0.0633	0.000637	0.0499	0.0177	0.0469	0.189	6143.0	0.0705	1.0
a1[1,96]	0.0913	0.000489	0.0538	0.0239	0.0789	0.217	12094.0	0.139	1.0
a1[1,97]	0.544	0.00118	0.146	0.218	0.551	0.8	15258.0	0.175	1.0
a1[1,98]	0.109	0.000437	0.0437	0.0457	0.101	0.207	10004.0	0.115	1.0
a1[1,99]	0.0544	0.00121	0.0844	0.00139	0.0171	0.292	4868.0	0.0559	1.0
a1[1,100]	0.235	0.000414	0.0531	0.128	0.235	0.338	16477.0	0.189	1.0
a1[1,101]	0.254	0.000476	0.0682	0.112	0.254	0.383	20494.0	0.235	1.0
a1[1,102]	0.0954	0.000245	0.033	0.0463	0.0897	0.17	18070.0	0.207	1.0
a1[1,103]	0.485	0.00152	0.143	0.195	0.485	0.747	8881.0	0.102	1.0
a1[1,104]	0.26	0.000722	0.0894	0.105	0.251	0.445	15328.0	0.176	1.0
a1[1,105]	0.154	0.00119	0.0583	0.0706	0.143	0.29	2416.0	0.0277	1.0
a1[1,106]	0.0848	0.000223	0.0298	0.0403	0.08	0.151	17886.0	0.205	1.0
a1[1,107]	0.0329	0.000161	0.0116	0.0162	0.0306	0.0596	5193.0	0.0596	1.0
a1[1,108]	0.00663	0.000306	0.00594	0.00233	0.00579	0.0131	378.0	0.00434	1.01
a1[1,109]	0.0595	0.000396	0.0269	0.0247	0.0535	0.124	4607.0	0.0529	1.0
a1[1,110]	0.0835	0.000259	0.0344	0.0338	0.0771	0.161	17592.0	0.202	1.0
a1[1,111]	0.0655	0.000266	0.02	0.0349	0.0623	0.11	5623.0	0.0645	1.0
a1[1,112]	0.0864	0.000388	0.0452	0.0261	0.077	0.193	13555.0	0.156	1.0
a1[1,113]	0.0237	0.000315	0.0151	0.00792	0.0201	0.0574	2295.0	0.0263	1.0
a1[1,114]	0.075	0.000265	0.0322	0.0315	0.0682	0.151	14853.0	0.17	1.0
a1[1,115]	0.0907	0.000779	0.0706	0.0163	0.0698	0.268	8212.0	0.0942	1.0
a1[1,116]	0.035	0.000687	0.0239	0.0129	0.0294	0.0824	1212.0	0.0139	1.01
a1[1,117]	0.319	0.000836	0.0863	0.163	0.312	0.498	10655.0	0.122	1.0
a1[1,118]	0.0851	0.00313	0.137	0.0003	0.00662	0.456	1925.0	0.0221	1.0
a1[1,119]	0.279	0.000911	0.0954	0.113	0.269	0.481	10967.0	0.126	1.0
a1[1,120]	0.0734	0.000584	0.058	0.0136	0.0558	0.215	9854.0	0.113	1.0
a1[1,121]	0.279	0.00215	0.166	0.0134	0.268	0.604	5943.0	0.0682	1.0
a1[1,122]	0.0333	0.000179	0.0143	0.0148	0.0301	0.0671	6346.0	0.0728	1.0
a1[1,123]	0.0883	0.00049	0.0475	0.0345	0.0757	0.205	9417.0	0.108	1.0
a1[1,124]	0.0115	0.00125	0.0185	0.00499	0.00929	0.0186	220.0	0.00252	1.02
a1[1,125]	0.0542	0.000194	0.0229	0.0216	0.0503	0.107	13916.0	0.16	1.0
a1[1,126]	0.0481	0.000865	0.0644	0.00611	0.0229	0.228	5542.0	0.0636	1.0
a1[1,127]	0.0327	0.000601	0.0418	0.00518	0.0178	0.142	4825.0	0.0554	1.0
a1[1,128]	0.0762	0.00155	0.105	0.000415	0.0289	0.359	4587.0	0.0526	1.0
a1[2,1]	0.0976	0.000186	0.0266	0.054	0.0944	0.155	20578.0	0.236	1.0
a1[2,2]	0.572	0.000673	0.105	0.352	0.573	0.763	24304.0	0.279	1.0
a1[2,3]	0.125	0.000338	0.044	0.0545	0.119	0.219	16934.0	0.194	1.0
a1[2,4]	0.349	0.00209	0.176	0.0179	0.357	0.669	7113.0	0.0816	1.0
a1[2,5]	0.00638	0.00326	0.0265	0.000235	0.00147	0.0758	66.1	0.000758	1.06
a1[2,6]	0.179	0.000528	0.0664	0.0714	0.17	0.325	15859.0	0.182	1.0
a1[2,7]	0.158	0.00031	0.0458	0.0801	0.154	0.256	21881.0	0.251	1.0
a1[2,8]	0.421	0.000391	0.0614	0.295	0.421	0.537	24670.0	0.283	1.0
a1[2,9]	0.0223	0.000473	0.0345	0.00439	0.0123	0.0997	5324.0	0.0611	1.0
a1[2,10]	0.0658	0.000276	0.0321	0.0242	0.0584	0.141	13489.0	0.155	1.0
a1[2,11]	0.0825	0.000206	0.0263	0.0422	0.0783	0.141	16299.0	0.187	1.0
a1[2,12]	0.14	0.00132	0.121	0.0136	0.105	0.426	8306.0	0.0953	1.0
a1[2,13]	0.092	0.000432	0.0479	0.0314	0.0802	0.208	12308.0	0.141	1.0
a1[2,14]	0.0571	0.000543	0.0502	0.0128	0.0397	0.187	8531.0	0.0979	1.0
a1[2,15]	0.0586	0.00685	0.0611	0.0194	0.0407	0.266	79.5	0.000912	1.05
a1[2,16]	0.231	0.00097	0.113	0.04	0.223	0.463	13501.0	0.155	1.0
a1[2,17]	0.0375	0.000525	0.0439	0.00632	0.0219	0.153	6976.0	0.08	1.0
a1[2,18]	0.117	0.000205	0.0288	0.0677	0.114	0.178	19694.0	0.226	1.0
a1[2,19]	0.145	0.000805	0.0685	0.0382	0.134	0.297	7241.0	0.0831	1.0
a1[2,20]	0.557	0.00187	0.175	0.16	0.572	0.848	8772.0	0.101	1.0
a1[2,21]	0.203	0.000455	0.0625	0.0883	0.2	0.327	18843.0	0.216	1.0
a1[2,22]	0.0222	0.000593	0.011	0.0103	0.0199	0.045	347.0	0.00399	1.01
a1[2,23]	0.248	0.00036	0.0555	0.14	0.247	0.354	23731.0	0.272	1.0
a1[2,24]	0.119	0.000211	0.0316	0.065	0.116	0.186	22444.0	0.258	1.0
a1[2,25]	0.0518	0.000186	0.0199	0.0249	0.0476	0.0993	11405.0	0.131	1.0
a1[2,26]	0.0825	0.000672	0.0619	0.0209	0.0618	0.24	8484.0	0.0974	1.0
a1[2,27]	0.15	0.000578	0.0766	0.0388	0.138	0.315	17561.0	0.202	1.0
a1[2,28]	0.0963	0.000157	0.0223	0.0572	0.0945	0.142	20102.0	0.231	1.0
a1[2,29]	0.066	0.00191	0.12	0.000366	0.00887	0.418	3969.0	0.0456	1.0
a1[2,30]	0.307	0.002	0.176	0.00894	0.304	0.648	7801.0	0.0895	1.0
a1[2,31]	0.0805	0.00186	0.122	0.000328	0.0222	0.42	4294.0	0.0493	1.0
a1[2,32]	0.159	0.000679	0.0794	0.0424	0.149	0.33	13692.0	0.157	1.0
a1[2,33]	0.196	0.000323	0.0466	0.111	0.193	0.292	20866.0	0.239	1.0
a1[2,34]	0.0866	0.00143	0.122	0.00255	0.0308	0.432	7332.0	0.0841	1.0
a1[2,35]	0.114	0.000214	0.0251	0.0696	0.112	0.166	13716.0	0.157	1.0
a1[2,36]	0.109	0.000321	0.0307	0.0597	0.105	0.176	9139.0	0.105	1.0
a1[2,37]	0.0901	0.00199	0.136	0.000147	0.0257	0.471	4695.0	0.0539	1.0
a1[2,38]	0.157	0.00146	0.122	0.01	0.139	0.422	6942.0	0.0797	1.0
a1[2,39]	0.0289	0.000123	0.0142	0.0128	0.0254	0.063	13357.0	0.153	1.0
a1[2,40]	0.0454	0.000157	0.0195	0.0204	0.0409	0.0928	15500.0	0.178	1.0
a1[2,41]	0.0405	0.00249	0.106	0.000109	0.00227	0.375	1809.0	0.0208	1.0
a1[2,42]	0.0565	0.00177	0.0345	0.0187	0.0478	0.145	379.0	0.00435	1.01
a1[2,43]	0.18	0.000295	0.0449	0.0918	0.178	0.267	23053.0	0.265	1.0
a1[2,44]	0.276	0.000469	0.0711	0.134	0.275	0.414	22996.0	0.264	1.0
a1[2,45]	0.0813	0.00286	0.143	0.000358	0.00607	0.48	2502.0	0.0287	1.0
a1[2,46]	0.053	0.00161	0.109	0.000395	0.00654	0.373	4588.0	0.0526	1.0
a1[2,47]	0.137	0.00113	0.0611	0.048	0.126	0.277	2926.0	0.0336	1.0
a1[2,48]	0.12	0.000243	0.0312	0.0623	0.119	0.183	16501.0	0.189	1.0
a1[2,49]	0.145	0.00162	0.142	0.0115	0.0959	0.491	7679.0	0.0881	1.0
a1[2,50]	0.0754	0.000336	0.0385	0.0234	0.0674	0.163	13152.0	0.151	1.0
a1[2,51]	0.0617	0.000227	0.0295	0.0234	0.055	0.132	16888.0	0.194	1.0
a1[2,52]	0.147	0.00131	0.0896	0.031	0.125	0.359	4692.0	0.0538	1.0
a1[2,53]	0.00966	0.00579	0.0417	0.000177	0.00122	0.132	51.7	0.000593	1.08
a1[2,54]	0.0531	0.000201	0.023	0.0233	0.0477	0.109	13097.0	0.15	1.0
a1[2,55]	0.0288	0.00118	0.0628	0.00137	0.0082	0.203	2817.0	0.0323	1.0
a1[2,56]	0.0217	0.000417	0.0341	0.00147	0.0101	0.11	6656.0	0.0764	1.0
a1[2,57]	0.0646	0.00167	0.117	0.000424	0.0106	0.408	4928.0	0.0565	1.0
a1[2,58]	0.168	0.000312	0.0462	0.0841	0.165	0.26	21934.0	0.252	1.0
a1[2,59]	0.103	0.00099	0.0856	0.014	0.0764	0.309	7479.0	0.0858	1.0
a1[2,60]	0.0677	0.000224	0.0192	0.0372	0.0649	0.11	7374.0	0.0846	1.0
a1[2,61]	0.0553	0.000415	0.0404	0.0145	0.0426	0.161	9497.0	0.109	1.0
a1[2,62]	0.06	0.000886	0.0254	0.0248	0.0554	0.117	819.0	0.0094	1.01
a1[2,63]	0.0414	0.000432	0.04	0.00846	0.0275	0.144	8540.0	0.098	1.0
a1[2,64]	0.0574	0.00137	0.0905	9.05e-05	0.0177	0.302	4375.0	0.0502	1.0
a1[2,65]	0.0454	0.000835	0.0539	0.00908	0.0267	0.186	4167.0	0.0478	1.0
a1[2,66]	0.0881	0.000291	0.0339	0.04	0.0816	0.168	13535.0	0.155	1.0
a1[2,67]	0.0279	0.000579	0.0166	0.0104	0.0236	0.0676	825.0	0.00946	1.01
a1[2,68]	0.0515	0.000117	0.0155	0.028	0.049	0.0868	17525.0	0.201	1.0
a1[2,69]	0.095	0.000343	0.0403	0.037	0.088	0.184	13780.0	0.158	1.0
a1[2,70]	0.0865	0.000254	0.0328	0.037	0.0813	0.16	16636.0	0.191	1.0
a1[2,71]	0.0904	0.000424	0.0245	0.0494	0.0874	0.143	3347.0	0.0384	1.0
a1[2,72]	0.0776	0.0002	0.0274	0.0373	0.0729	0.141	18796.0	0.216	1.0
a1[2,73]	0.111	0.00151	0.122	0.00349	0.0632	0.408	6531.0	0.075	1.0
a1[2,74]	0.0374	0.00199	0.0215	0.0176	0.0333	0.0759	117.0	0.00134	1.03
a1[2,75]	0.0869	0.000688	0.0678	0.0191	0.0638	0.262	9723.0	0.112	1.0
a1[2,76]	0.313	0.000857	0.108	0.103	0.312	0.523	15772.0	0.181	1.0
a1[2,77]	0.083	0.000269	0.0338	0.0365	0.076	0.161	15879.0	0.182	1.0
a1[2,78]	0.0963	0.000712	0.0675	0.0228	0.0744	0.261	8988.0	0.103	1.0
a1[2,79]	0.141	0.000317	0.0413	0.069	0.136	0.227	16952.0	0.195	1.0
a1[2,80]	0.0348	0.000295	0.0257	0.0117	0.027	0.101	7587.0	0.0871	1.0
a1[2,81]	0.121	0.000325	0.0425	0.0553	0.115	0.214	17034.0	0.195	1.0
a1[2,82]	0.0231	0.00291	0.0318	0.00885	0.0174	0.0568	119.0	0.00137	1.04
a1[2,83]	0.0647	0.00151	0.104	0.000312	0.015	0.355	4753.0	0.0545	1.0
a1[2,84]	0.0104	0.00238	0.0257	0.000947	0.00517	0.0533	117.0	0.00134	1.03
a1[2,85]	0.0148	0.00147	0.0351	0.00143	0.00694	0.0794	567.0	0.00651	1.01
a1[2,86]	0.21	0.000326	0.0494	0.117	0.207	0.309	23002.0	0.264	1.0
a1[2,87]	0.512	0.00157	0.183	0.115	0.526	0.819	13523.0	0.155	1.0
a1[2,88]	0.101	0.000753	0.0725	0.0239	0.0777	0.283	9274.0	0.106	1.0
a1[2,89]	0.0703	0.000809	0.0694	0.0142	0.0433	0.263	7352.0	0.0844	1.0
a1[2,90]	0.187	0.000569	0.0605	0.0827	0.181	0.316	11279.0	0.129	1.0
a1[2,91]	0.11	0.00114	0.0964	0.0137	0.0769	0.337	7199.0	0.0826	1.0
a1[2,92]	0.166	0.000264	0.0372	0.088	0.166	0.236	19852.0	0.228	1.0
a1[2,93]	0.0301	0.00161	0.0361	0.00808	0.0208	0.101	505.0	0.0058	1.01
a1[2,94]	0.101	0.000165	0.0234	0.0617	0.098	0.151	20085.0	0.23	1.0
a1[2,95]	0.0706	0.00129	0.0854	0.0145	0.0412	0.324	4394.0	0.0504	1.0
a1[2,96]	0.0921	0.000627	0.0648	0.02	0.0732	0.25	10694.0	0.123	1.0
a1[2,97]	0.454	0.00126	0.162	0.146	0.45	0.758	16532.0	0.19	1.0
a1[2,98]	0.0702	0.00397	0.0584	0.0218	0.0526	0.24	216.0	0.00248	1.02
a1[2,99]	0.0676	0.00136	0.101	0.00165	0.0204	0.345	5548.0	0.0637	1.0
a1[2,100]	0.143	0.00338	0.0612	0.0561	0.132	0.287	328.0	0.00377	1.01
a1[2,101]	0.132	0.00201	0.0573	0.0549	0.12	0.268	810.0	0.0093	1.0
a1[2,102]	0.0952	0.000234	0.0303	0.0488	0.0905	0.163	16736.0	0.192	1.0
a1[2,103]	0.347	0.000991	0.0912	0.181	0.34	0.533	8470.0	0.0972	1.0
a1[2,104]	0.356	0.000698	0.0891	0.176	0.355	0.526	16287.0	0.187	1.0
a1[2,105]	0.28	0.000376	0.0542	0.177	0.278	0.388	20816.0	0.239	1.0
a1[2,106]	0.0794	0.000212	0.0275	0.0373	0.0749	0.141	16936.0	0.194	1.0
a1[2,107]	0.106	0.000288	0.0374	0.0501	0.1	0.19	16947.0	0.194	1.0
a1[2,108]	0.0581	0.000153	0.0178	0.0314	0.0551	0.0986	13431.0	0.154	1.0
a1[2,109]	0.118	0.000323	0.0402	0.0551	0.113	0.206	15496.0	0.178	1.0
a1[2,110]	0.0761	0.000271	0.0333	0.031	0.0694	0.153	15114.0	0.173	1.0
a1[2,111]	0.131	0.000226	0.0325	0.0725	0.128	0.198	20704.0	0.238	1.0
a1[2,112]	0.148	0.000507	0.0641	0.046	0.14	0.285	15998.0	0.184	1.0
a1[2,113]	0.0861	0.000347	0.0414	0.0314	0.0771	0.184	14236.0	0.163	1.0
a1[2,114]	0.0626	0.000693	0.0338	0.0239	0.0539	0.145	2381.0	0.0273	1.0
a1[2,115]	0.157	0.000691	0.0799	0.0373	0.148	0.328	13377.0	0.154	1.0
a1[2,116]	0.0874	0.000335	0.0365	0.0371	0.0796	0.172	11920.0	0.137	1.0
a1[2,117]	0.223	0.000354	0.0537	0.126	0.22	0.333	22914.0	0.263	1.0
a1[2,118]	0.128	0.00336	0.141	0.00927	0.0561	0.469	1761.0	0.0202	1.0
a1[2,119]	0.221	0.000471	0.0708	0.0938	0.215	0.369	22564.0	0.259	1.0
a1[2,120]	0.0752	0.000645	0.0631	0.0126	0.0544	0.234	9567.0	0.11	1.0
a1[2,121]	0.245	0.00132	0.124	0.017	0.239	0.493	8824.0	0.101	1.0
a1[2,122]	0.0819	0.000254	0.0308	0.0375	0.0765	0.153	14783.0	0.17	1.0
a1[2,123]	0.0368	0.000186	0.0179	0.0152	0.0323	0.0813	9324.0	0.107	1.0
a1[2,124]	0.121	0.000323	0.0295	0.0697	0.119	0.185	8351.0	0.0958	1.0
a1[2,125]	0.118	0.000414	0.0496	0.0436	0.11	0.228	14381.0	0.165	1.0
a1[2,126]	0.0609	0.000788	0.0626	0.0108	0.0364	0.225	6309.0	0.0724	1.0
a1[2,127]	0.0338	0.00104	0.0662	0.00317	0.0131	0.204	4025.0	0.0462	1.0
a1[2,128]	0.0735	0.00156	0.109	0.000181	0.0208	0.369	4881.0	0.056	1.0
sigma_pr[1,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[1,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[1,3]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[1,4]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,3]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[2,4]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[3,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[3,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[3,3]	1.17	0.00507	0.131	0.914	1.16	1.43	665.0	0.00763	1.01
sigma_pr[3,4]	0.0847	0.00896	0.0674	0.0172	0.0695	0.317	56.6	0.000649	1.07
sigma_pr[4,1]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[4,2]	1.0		7.75e-14	1.0	1.0	1.0			
sigma_pr[4,3]	0.619	0.0014	0.0575	0.503	0.619	0.73	1685.0	0.0193	1.0
sigma_pr[4,4]	0.232	0.00237	0.0251	0.158	0.233	0.273	112.0	0.00129	1.03
theta_c_pr2[1,1]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,2]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,3]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,4]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,5]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,6]	-1.1		4.09e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,7]	1.44		1.49e-13	1.44	1.44	1.44			
theta_c_pr2[1,8]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,9]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,10]	0.384		4.65e-14	0.384	0.384	0.384			
theta_c_pr2[1,11]	0.596		9e-16	0.596	0.596	0.596			
theta_c_pr2[1,12]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,13]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,14]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,15]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,16]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,17]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,18]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,19]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,20]	0.596		9e-16	0.596	0.596	0.596			
theta_c_pr2[1,21]	1.02		3.09e-14	1.02	1.02	1.02			
theta_c_pr2[1,22]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,23]	0.596		9e-16	0.596	0.596	0.596			
theta_c_pr2[1,24]	-1.1		4.09e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,25]	1.87		1.78e-13	1.87	1.87	1.87			
theta_c_pr2[1,26]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,27]	-1.52		7.13e-14	-1.52	-1.52	-1.52			
theta_c_pr2[1,28]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,29]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,30]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,31]	-1.1		4.09e-14	-1.1	-1.1	-1.1			
theta_c_pr2[1,32]	-0.0397		1.4e-15	-0.0397	-0.0397	-0.0397			
theta_c_pr2[1,33]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,34]	-0.675		6.62e-14	-0.675	-0.675	-0.675			
theta_c_pr2[1,35]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,36]	-0.887		3.2e-15	-0.887	-0.887	-0.887			
theta_c_pr2[1,37]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,38]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,39]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,40]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,41]	1.65		1.53e-13	1.65	1.65	1.65			
theta_c_pr2[1,42]	-1.31		1.16e-13	-1.31	-1.31	-1.31			
theta_c_pr2[1,43]	-0.463		2.92e-14	-0.463	-0.463	-0.463			
theta_c_pr2[1,44]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,45]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,46]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
theta_c_pr2[1,47]	0.807		7.99e-14	0.807	0.807	0.807			
theta_c_pr2[1,48]	1.23		3.1e-15	1.23	1.23	1.23			
theta_c_pr2[1,49]	0.596		9e-16	0.596	0.596	0.596			
theta_c_pr2[1,50]	-0.251		2.96e-14	-0.251	-0.251	-0.251			
