	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
lp__	-18500.0	0.431	18.9	-18600.0	-18500.0	-18500.0	1920.0	0.0736	1.0
theta_mu[1,1]	1.69	0.0038	0.184	1.33	1.68	2.05	2346.0	0.0897	1.0
theta_mu[1,2]	1.41	0.00459	0.167	1.09	1.39	1.74	1324.0	0.0506	1.01
theta_mu[2,1]	-1.44	0.00189	0.0844	-1.61	-1.44	-1.28	1998.0	0.0764	1.0
theta_mu[2,2]	-1.28	0.00233	0.0879	-1.47	-1.28	-1.12	1424.0	0.0544	1.0
theta_c_pr[1,1]	1.77	0.00609	0.677	0.51	1.73	3.12	12354.0	0.472	1.0
theta_c_pr[1,2]	-1.14	0.0121	0.627	-2.01	-1.26	0.581	2683.0	0.103	1.0
theta_c_pr[1,3]	-0.291	0.0255	0.547	-1.07	-0.362	0.871	460.0	0.0176	1.01
theta_c_pr[1,4]	-0.539	0.00724	0.441	-1.29	-0.594	0.442	3714.0	0.142	1.0
theta_c_pr[1,5]	0.875	0.00661	0.607	-0.246	0.84	2.1	8418.0	0.322	1.0
theta_c_pr[1,6]	-0.497	0.00581	0.304	-1.11	-0.501	0.0932	2747.0	0.105	1.0
theta_c_pr[1,7]	-0.267	0.0098	0.94	-1.87	-0.357	1.67	9201.0	0.352	1.0
theta_c_pr[1,8]	0.377	0.00656	0.748	-0.915	0.309	1.92	12992.0	0.497	1.0
theta_c_pr[1,9]	1.05	0.00585	0.681	-0.2	1.0	2.47	13572.0	0.519	1.0
theta_c_pr[1,10]	-0.304	0.00994	0.855	-1.58	-0.463	1.58	7388.0	0.282	1.0
theta_c_pr[1,11]	-0.676	0.0205	1.16	-2.35	-0.884	1.72	3213.0	0.123	1.0
theta_c_pr[1,12]	-0.606	0.0146	0.986	-1.97	-0.843	1.63	4571.0	0.175	1.0
theta_c_pr[1,13]	-0.192	0.0057	0.536	-1.1	-0.26	0.973	8831.0	0.338	1.0
theta_c_pr[1,14]	0.283	0.00739	0.588	-0.743	0.228	1.53	6327.0	0.242	1.0
theta_c_pr[1,15]	-0.467	0.013	1.02	-1.99	-0.617	1.66	6127.0	0.234	1.0
theta_c_pr[1,16]	0.126	0.00686	0.745	-1.1	0.033	1.71	11788.0	0.451	1.0
theta_c_pr[1,17]	0.745	0.00632	0.7	-0.513	0.686	2.21	12263.0	0.469	1.0
theta_c_pr[1,18]	-0.624	0.00743	0.514	-1.41	-0.717	0.578	4782.0	0.183	1.0
theta_c_pr[1,19]	-0.758	0.00631	0.442	-1.51	-0.814	0.226	4908.0	0.188	1.0
theta_c_pr[1,20]	-1.25	0.0165	0.554	-2.28	-1.27	-0.234	1130.0	0.0432	1.0
theta_c_pr[1,21]	0.556	0.00632	0.774	-0.868	0.501	2.15	14962.0	0.572	1.0
theta_c_pr[1,22]	-0.693	0.0124	0.899	-2.02	-0.879	1.3	5274.0	0.202	1.0
theta_c_pr[1,23]	0.0601	0.0102	0.927	-1.46	-0.0255	1.99	8213.0	0.314	1.0
theta_c_pr[1,24]	-0.369	0.0149	1.02	-1.85	-0.543	1.79	4685.0	0.179	1.0
theta_c_pr[1,25]	0.62	0.00822	0.591	-0.386	0.554	1.88	5166.0	0.197	1.0
theta_c_pr[1,26]	-0.173	0.00978	0.886	-1.56	-0.294	1.69	8208.0	0.314	1.0
theta_c_pr[1,27]	1.7	0.00587	0.654	0.476	1.66	3.01	12405.0	0.474	1.0
theta_c_pr[1,28]	0.247	0.00725	0.775	-1.05	0.163	1.88	11423.0	0.437	1.0
theta_c_pr[1,29]	0.267	0.00628	0.619	-0.785	0.191	1.61	9744.0	0.372	1.0
theta_c_pr[1,30]	0.165	0.00781	0.802	-1.17	0.0856	1.84	10561.0	0.404	1.0
theta_c_pr[1,31]	-0.732	0.0203	1.13	-2.2	-1.12	1.86	3112.0	0.119	1.0
theta_c_pr[1,32]	0.103	0.00999	0.907	-1.4	0.0168	1.97	8233.0	0.315	1.0
theta_c_pr[1,33]	0.172	0.0122	0.78	-0.998	0.0308	1.92	4111.0	0.157	1.0
theta_c_pr[1,34]	0.501	0.00664	0.714	-0.72	0.428	2.01	11562.0	0.442	1.0
theta_c_pr[1,35]	1.24	0.00613	0.746	-0.18	1.2	2.71	14785.0	0.565	1.0
theta_c_pr[1,36]	0.456	0.00634	0.695	-0.73	0.381	1.94	12043.0	0.46	1.0
theta_c_pr[1,37]	0.624	0.00658	0.642	-0.493	0.561	1.97	9518.0	0.364	1.0
theta_c_pr[1,38]	1.21	0.0062	0.607	0.0411	1.19	2.42	9603.0	0.367	1.0
theta_c_pr[1,39]	1.11	0.00589	0.691	-0.131	1.06	2.54	13801.0	0.528	1.0
theta_c_pr[1,40]	-0.385	0.0129	0.935	-1.75	-0.551	1.64	5243.0	0.2	1.0
theta_c_pr[1,41]	-0.0802	0.00732	0.485	-0.884	-0.149	0.992	4394.0	0.168	1.0
theta_c_pr[1,42]	0.2	0.0075	0.802	-1.14	0.117	1.9	11437.0	0.437	1.0
theta_c_pr[1,43]	-0.829	0.00658	0.38	-1.48	-0.87	-0.0141	3342.0	0.128	1.0
theta_c_pr[1,44]	0.66	0.00664	0.747	-0.672	0.604	2.18	12640.0	0.483	1.0
theta_c_pr[1,45]	-0.171	0.00853	0.875	-1.59	-0.267	1.68	10544.0	0.403	1.0
theta_c_pr[1,46]	0.0661	0.00599	0.484	-0.774	0.0187	1.1	6513.0	0.249	1.0
theta_c_pr[1,47]	0.347	0.00772	0.858	-1.22	0.289	2.07	12363.0	0.473	1.0
theta_c_pr[1,48]	0.506	0.00626	0.669	-0.624	0.432	1.92	11409.0	0.436	1.0
theta_c_pr[1,49]	0.293	0.0113	0.724	-0.841	0.174	1.93	4133.0	0.158	1.0
theta_c_pr[1,50]	-0.35	0.0213	1.16	-2.05	-0.509	2.03	2974.0	0.114	1.0
theta_c_pr[1,51]	-0.652	0.0133	0.618	-1.56	-0.764	0.828	2165.0	0.0828	1.0
theta_c_pr[1,52]	-0.383	0.00999	0.683	-1.43	-0.507	1.22	4667.0	0.178	1.0
theta_c_pr[1,53]	0.00108	0.00534	0.385	-0.692	-0.0335	0.806	5205.0	0.199	1.0
theta_c_pr[1,54]	-1.6	0.0132	0.474	-2.27	-1.66	-0.488	1290.0	0.0493	1.0
theta_c_pr[1,55]	0.0596	0.00747	0.741	-1.15	-0.0427	1.67	9834.0	0.376	1.0
theta_c_pr[1,56]	-0.066	0.00848	0.876	-1.57	-0.148	1.73	10683.0	0.408	1.0
theta_c_pr[1,57]	-0.151	0.00585	0.473	-0.963	-0.206	0.871	6532.0	0.25	1.0
theta_c_pr[1,58]	-0.327	0.0116	0.971	-1.83	-0.444	1.7	7033.0	0.269	1.0
theta_c_pr[1,59]	0.699	0.00625	0.48	-0.196	0.672	1.67	5891.0	0.225	1.0
theta_c_pr[1,60]	-0.194	0.0092	0.782	-1.44	-0.319	1.54	7226.0	0.276	1.0
theta_c_pr[1,61]	1.85	0.00551	0.713	0.489	1.82	3.27	16723.0	0.639	1.0
theta_c_pr[1,62]	0.0497	0.00803	0.825	-1.35	-0.0291	1.75	10540.0	0.403	1.0
theta_c_pr[1,63]	-0.0112	0.00711	0.694	-1.12	-0.119	1.52	9532.0	0.364	1.0
theta_c_pr[1,64]	-1.41	0.00871	0.401	-2.14	-1.43	-0.73	2121.0	0.0811	1.0
theta_c_pr[1,65]	-0.177	0.00705	0.575	-1.09	-0.27	1.15	6654.0	0.254	1.0
theta_c_pr[1,66]	-0.201	0.0125	0.956	-1.67	-0.34	1.87	5839.0	0.223	1.0
theta_c_pr[1,67]	-0.495	0.0055	0.367	-1.18	-0.518	0.263	4445.0	0.17	1.0
theta_c_pr[1,68]	-1.13	0.00613	0.393	-1.81	-1.17	-0.273	4103.0	0.157	1.0
theta_c_pr[1,69]	0.951	0.00631	0.695	-0.332	0.905	2.32	12117.0	0.463	1.0
theta_c_pr[1,70]	-1.13	0.00622	0.295	-1.75	-1.13	-0.586	2257.0	0.0863	1.0
theta_c_pr[1,71]	-1.04	0.00577	0.347	-1.67	-1.06	-0.332	3621.0	0.138	1.0
theta_c_pr[1,72]	-0.486	0.006	0.329	-1.11	-0.5	0.179	3000.0	0.115	1.0
theta_c_pr[1,73]	0.894	0.00617	0.659	-0.274	0.841	2.25	11420.0	0.437	1.0
theta_c_pr[1,74]	0.747	0.00623	0.715	-0.572	0.706	2.19	13156.0	0.503	1.0
theta_c_pr[1,75]	0.457	0.0171	0.947	-1.1	0.352	2.37	3085.0	0.118	1.0
theta_c_pr[1,76]	0.49	0.00624	0.662	-0.659	0.423	1.89	11270.0	0.431	1.0
theta_c_pr[1,77]	0.249	0.00612	0.681	-0.944	0.177	1.69	12394.0	0.474	1.0
theta_c_pr[1,78]	1.2	0.00606	0.659	-0.00444	1.15	2.55	11818.0	0.452	1.0
theta_c_pr[1,79]	-0.176	0.00671	0.667	-1.25	-0.275	1.29	9873.0	0.377	1.0
theta_c_pr[1,80]	0.217	0.00862	0.772	-1.05	0.128	1.86	8010.0	0.306	1.0
theta_c_pr[1,81]	0.396	0.00697	0.698	-0.786	0.327	1.88	10032.0	0.383	1.0
theta_c_pr[1,82]	-0.535	0.00849	0.736	-1.62	-0.692	1.18	7507.0	0.287	1.0
theta_c_pr[2,1]	0.484	0.00875	0.369	-0.285	0.486	1.17	1775.0	0.0678	1.0
theta_c_pr[2,2]	0.684	0.0183	1.1	-1.49	0.84	2.49	3584.0	0.137	1.0
theta_c_pr[2,3]	0.0302	0.0125	0.413	-0.953	0.0471	0.773	1085.0	0.0415	1.01
theta_c_pr[2,4]	0.899	0.00508	0.456	0.0324	0.884	1.8	8030.0	0.307	1.0
theta_c_pr[2,5]	0.87	0.00504	0.31	0.238	0.865	1.45	3778.0	0.144	1.0
theta_c_pr[2,6]	1.68	0.00618	0.374	0.956	1.67	2.42	3649.0	0.139	1.0
theta_c_pr[2,7]	-1.04	0.00584	0.472	-1.89	-1.08	-0.0225	6548.0	0.25	1.0
theta_c_pr[2,8]	-0.156	0.00411	0.275	-0.703	-0.166	0.412	4491.0	0.172	1.0
theta_c_pr[2,9]	0.363	0.00519	0.252	-0.176	0.366	0.83	2354.0	0.09	1.0
theta_c_pr[2,10]	-0.528	0.00808	0.691	-1.57	-0.679	1.07	7314.0	0.28	1.0
theta_c_pr[2,11]	-1.62	0.0171	0.938	-2.86	-1.87	0.866	3026.0	0.116	1.0
theta_c_pr[2,12]	-1.55	0.00951	0.661	-2.62	-1.65	0.00481	4827.0	0.185	1.0
theta_c_pr[2,13]	0.65	0.00391	0.332	0.0364	0.629	1.32	7227.0	0.276	1.0
theta_c_pr[2,14]	0.517	0.00426	0.289	-0.0644	0.511	1.09	4582.0	0.175	1.0
theta_c_pr[2,15]	-0.959	0.00977	0.692	-1.89	-1.14	0.829	5019.0	0.192	1.0
theta_c_pr[2,16]	-0.387	0.00432	0.31	-0.988	-0.408	0.264	5144.0	0.197	1.0
theta_c_pr[2,17]	-0.157	0.00599	0.33	-0.859	-0.153	0.455	3035.0	0.116	1.0
theta_c_pr[2,18]	0.53	0.00567	0.517	-0.403	0.505	1.56	8305.0	0.317	1.0
theta_c_pr[2,19]	0.848	0.00543	0.426	0.0513	0.834	1.69	6155.0	0.235	1.0
theta_c_pr[2,20]	0.0268	0.012	0.546	-1.09	0.0213	1.08	2063.0	0.0789	1.0
theta_c_pr[2,21]	-0.401	0.00555	0.336	-1.1	-0.4	0.224	3662.0	0.14	1.0
theta_c_pr[2,22]	-1.01	0.00804	0.598	-1.93	-1.13	0.389	5537.0	0.212	1.0
theta_c_pr[2,23]	-1.65	0.00596	0.443	-2.53	-1.66	-0.739	5535.0	0.212	1.0
theta_c_pr[2,24]	-1.75	0.012	0.769	-2.93	-1.89	0.176	4106.0	0.157	1.0
theta_c_pr[2,25]	0.659	0.0053	0.335	-0.0281	0.657	1.3	3995.0	0.153	1.0
theta_c_pr[2,26]	-0.762	0.00659	0.515	-1.55	-0.862	0.512	6104.0	0.233	1.0
theta_c_pr[2,27]	0.398	0.00821	0.301	-0.233	0.399	0.973	1342.0	0.0513	1.0
theta_c_pr[2,28]	-0.555	0.00465	0.322	-1.18	-0.569	0.105	4780.0	0.183	1.0
theta_c_pr[2,29]	0.332	0.00395	0.303	-0.252	0.316	0.943	5877.0	0.225	1.0
theta_c_pr[2,30]	-0.785	0.00495	0.397	-1.54	-0.813	0.0589	6416.0	0.245	1.0
theta_c_pr[2,31]	-1.93	0.0181	0.999	-3.54	-2.12	0.35	3043.0	0.116	1.0
theta_c_pr[2,32]	-1.18	0.00661	0.463	-1.99	-1.23	-0.126	4900.0	0.187	1.0
theta_c_pr[2,33]	-0.175	0.00713	0.41	-0.922	-0.215	0.681	3307.0	0.126	1.0
theta_c_pr[2,34]	-0.329	0.00542	0.323	-0.998	-0.335	0.282	3554.0	0.136	1.0
theta_c_pr[2,35]	-0.306	0.00744	0.273	-0.882	-0.305	0.21	1345.0	0.0514	1.0
theta_c_pr[2,36]	0.0111	0.0043	0.271	-0.534	0.00633	0.554	3982.0	0.152	1.0
theta_c_pr[2,37]	0.296	0.00444	0.26	-0.247	0.293	0.795	3440.0	0.132	1.0
theta_c_pr[2,38]	0.686	0.00661	0.347	-0.0307	0.685	1.34	2762.0	0.106	1.0
theta_c_pr[2,39]	0.0816	0.00613	0.26	-0.49	0.0892	0.56	1801.0	0.0688	1.0
theta_c_pr[2,40]	-0.986	0.0112	0.774	-2.07	-1.18	0.934	4815.0	0.184	1.0
theta_c_pr[2,41]	0.488	0.0072	0.378	-0.207	0.463	1.25	2749.0	0.105	1.0
theta_c_pr[2,42]	-0.409	0.00563	0.431	-1.2	-0.439	0.497	5864.0	0.224	1.0
theta_c_pr[2,43]	0.824	0.00557	0.479	-0.132	0.815	1.74	7385.0	0.282	1.0
theta_c_pr[2,44]	-0.198	0.00517	0.267	-0.757	-0.2	0.308	2667.0	0.102	1.0
theta_c_pr[2,45]	-0.53	0.00491	0.405	-1.19	-0.595	0.417	6789.0	0.259	1.0
theta_c_pr[2,46]	0.655	0.00366	0.284	0.0918	0.646	1.22	6012.0	0.23	1.0
theta_c_pr[2,47]	-0.935	0.00508	0.289	-1.54	-0.937	-0.373	3231.0	0.123	1.0
theta_c_pr[2,48]	0.38	0.00397	0.277	-0.175	0.371	0.933	4853.0	0.186	1.0
theta_c_pr[2,49]	-0.0089	0.00614	0.402	-0.744	-0.0471	0.825	4283.0	0.164	1.0
theta_c_pr[2,50]	-2.03	0.0142	0.829	-3.35	-2.18	0.0555	3389.0	0.13	1.0
theta_c_pr[2,51]	-0.48	0.00948	0.503	-1.44	-0.498	0.521	2821.0	0.108	1.0
theta_c_pr[2,52]	-0.582	0.00704	0.531	-1.53	-0.636	0.572	5698.0	0.218	1.0
theta_c_pr[2,53]	1.14	0.00415	0.304	0.551	1.13	1.73	5370.0	0.205	1.0
theta_c_pr[2,54]	1.74	0.0259	1.13	-1.43	1.94	3.34	1892.0	0.0723	1.0
theta_c_pr[2,55]	-0.179	0.00428	0.337	-0.802	-0.209	0.548	6205.0	0.237	1.0
theta_c_pr[2,56]	-0.648	0.00502	0.385	-1.28	-0.703	0.268	5897.0	0.225	1.0
theta_c_pr[2,57]	0.953	0.00418	0.345	0.308	0.932	1.66	6820.0	0.261	1.0
theta_c_pr[2,58]	-0.832	0.00797	0.563	-1.66	-0.969	0.561	5003.0	0.191	1.0
theta_c_pr[2,59]	0.754	0.00423	0.239	0.269	0.752	1.21	3207.0	0.123	1.0
theta_c_pr[2,60]	-0.394	0.00549	0.437	-1.13	-0.465	0.614	6351.0	0.243	1.0
theta_c_pr[2,61]	0.568	0.00818	0.31	-0.0709	0.564	1.16	1439.0	0.055	1.0
theta_c_pr[2,62]	-0.472	0.00496	0.385	-1.12	-0.523	0.457	6018.0	0.23	1.0
theta_c_pr[2,63]	-0.0491	0.00476	0.414	-0.802	-0.087	0.838	7565.0	0.289	1.0
theta_c_pr[2,64]	2.09	0.015	0.91	-0.739	2.17	3.52	3679.0	0.141	1.0
theta_c_pr[2,65]	0.474	0.005	0.379	-0.242	0.456	1.23	5749.0	0.22	1.0
theta_c_pr[2,66]	-1.33	0.0107	0.73	-2.47	-1.46	0.465	4664.0	0.178	1.0
theta_c_pr[2,67]	0.991	0.00521	0.337	0.335	0.978	1.65	4173.0	0.16	1.0
theta_c_pr[2,68]	0.637	0.0075	0.481	-0.321	0.627	1.56	4109.0	0.157	1.0
theta_c_pr[2,69]	0.471	0.00546	0.297	-0.145	0.475	1.03	2972.0	0.114	1.0
theta_c_pr[2,70]	1.56	0.00658	0.557	0.439	1.55	2.63	7153.0	0.273	1.0
theta_c_pr[2,71]	1.14	0.00665	0.48	0.158	1.14	2.06	5199.0	0.199	1.0
theta_c_pr[2,72]	1.05	0.00494	0.349	0.381	1.04	1.76	4998.0	0.191	1.0
theta_c_pr[2,73]	0.222	0.00519	0.252	-0.321	0.227	0.69	2363.0	0.0903	1.0
theta_c_pr[2,74]	-0.00453	0.006	0.333	-0.704	-0.00519	0.612	3076.0	0.118	1.0
theta_c_pr[2,75]	-0.691	0.00758	0.363	-1.41	-0.702	0.0158	2299.0	0.0879	1.0
theta_c_pr[2,76]	0.208	0.00402	0.262	-0.331	0.204	0.714	4239.0	0.162	1.0
theta_c_pr[2,77]	0.0263	0.00412	0.304	-0.584	0.0198	0.617	5427.0	0.207	1.0
theta_c_pr[2,78]	0.564	0.00597	0.272	-0.00438	0.563	1.08	2077.0	0.0794	1.0
theta_c_pr[2,79]	0.00413	0.0042	0.339	-0.619	-0.0342	0.741	6519.0	0.249	1.0
theta_c_pr[2,80]	-0.419	0.0052	0.335	-1.04	-0.443	0.295	4142.0	0.158	1.0
theta_c_pr[2,81]	-0.00594	0.00427	0.285	-0.576	-0.0204	0.566	4462.0	0.171	1.0
theta_c_pr[2,82]	-0.0907	0.00538	0.485	-0.889	-0.171	0.955	8113.0	0.31	1.0
theta_d_pr[1,1]	0.585	0.00805	0.783	-1.12	0.614	2.01	9464.0	0.362	1.0
theta_d_pr[1,2]	0.692	0.00543	0.41	-0.181	0.669	1.53	5679.0	0.217	1.0
theta_d_pr[1,3]	-2.76	0.0274	0.732	-4.2	-2.78	-1.42	713.0	0.0273	1.01
theta_d_pr[1,4]	-0.0282	0.00542	0.432	-0.999	-0.0227	0.783	6346.0	0.243	1.0
theta_d_pr[1,5]	0.0824	0.00555	0.702	-1.4	0.0932	1.39	15977.0	0.611	1.0
theta_d_pr[1,6]	0.323	0.00483	0.366	-0.534	0.34	0.972	5744.0	0.22	1.0
theta_d_pr[1,7]	-0.515	0.0072	0.758	-2.13	-0.494	0.941	11103.0	0.424	1.0
theta_d_pr[1,8]	-0.0445	0.00766	0.726	-1.52	-0.0589	1.38	8987.0	0.344	1.0
theta_d_pr[1,9]	0.0117	0.00671	0.744	-1.54	0.0016	1.44	12295.0	0.47	1.0
theta_d_pr[1,10]	0.436	0.00633	0.623	-1.08	0.467	1.61	9674.0	0.37	1.0
theta_d_pr[1,11]	-0.379	0.00776	0.796	-2.14	-0.287	1.07	10510.0	0.402	1.0
theta_d_pr[1,12]	-0.648	0.00772	0.785	-2.36	-0.604	0.741	10348.0	0.396	1.0
theta_d_pr[1,13]	-0.512	0.00534	0.579	-1.79	-0.487	0.547	11752.0	0.449	1.0
theta_d_pr[1,14]	0.674	0.00871	0.687	-0.769	0.676	1.98	6219.0	0.238	1.0
theta_d_pr[1,15]	0.501	0.00699	0.706	-1.17	0.547	1.8	10205.0	0.39	1.0
theta_d_pr[1,16]	0.232	0.00605	0.682	-1.26	0.252	1.51	12733.0	0.487	1.0
theta_d_pr[1,17]	0.0364	0.00621	0.714	-1.5	0.0515	1.36	13237.0	0.506	1.0
theta_d_pr[1,18]	-0.337	0.00513	0.471	-1.53	-0.289	0.424	8451.0	0.323	1.0
theta_d_pr[1,19]	0.217	0.0047	0.444	-0.854	0.235	1.01	8912.0	0.341	1.0
theta_d_pr[1,20]	-2.07	0.0134	0.654	-3.46	-2.04	-0.966	2368.0	0.0905	1.0
theta_d_pr[1,21]	0.179	0.00654	0.763	-1.49	0.202	1.6	13628.0	0.521	1.0
theta_d_pr[1,22]	-0.764	0.00786	0.735	-2.4	-0.712	0.545	8758.0	0.335	1.0
theta_d_pr[1,23]	-0.0971	0.00653	0.811	-1.84	-0.0762	1.43	15433.0	0.59	1.0
theta_d_pr[1,24]	-0.295	0.00724	0.815	-2.1	-0.234	1.2	12668.0	0.484	1.0
theta_d_pr[1,25]	1.33	0.0118	0.697	-0.371	1.4	2.52	3509.0	0.134	1.0
theta_d_pr[1,26]	0.333	0.00662	0.686	-1.28	0.379	1.57	10745.0	0.411	1.0
theta_d_pr[1,27]	-0.177	0.00616	0.756	-1.74	-0.172	1.27	15031.0	0.575	1.0
theta_d_pr[1,28]	-0.119	0.00625	0.702	-1.61	-0.0955	1.22	12630.0	0.483	1.0
theta_d_pr[1,29]	-0.751	0.0103	0.689	-2.13	-0.771	0.628	4464.0	0.171	1.0
theta_d_pr[1,30]	-0.156	0.00652	0.707	-1.72	-0.138	1.19	11770.0	0.45	1.0
theta_d_pr[1,31]	-0.0294	0.0071	0.793	-1.87	0.068	1.4	12491.0	0.477	1.0
theta_d_pr[1,32]	0.652	0.00757	0.776	-1.09	0.69	2.05	10524.0	0.402	1.0
theta_d_pr[1,33]	1.55	0.0152	0.755	-0.338	1.62	2.82	2461.0	0.0941	1.0
theta_d_pr[1,34]	-0.766	0.00841	0.715	-2.22	-0.777	0.671	7219.0	0.276	1.0
theta_d_pr[1,35]	0.564	0.00724	0.816	-1.18	0.59	2.05	12694.0	0.485	1.0
theta_d_pr[1,36]	0.33	0.00582	0.691	-1.23	0.358	1.59	14108.0	0.539	1.0
theta_d_pr[1,37]	-0.0686	0.00699	0.706	-1.54	-0.0682	1.29	10188.0	0.389	1.0
theta_d_pr[1,38]	-0.46	0.00627	0.729	-1.93	-0.476	0.963	13508.0	0.516	1.0
theta_d_pr[1,39]	0.184	0.0064	0.752	-1.45	0.198	1.58	13814.0	0.528	1.0
theta_d_pr[1,40]	-0.15	0.00638	0.686	-1.8	-0.0553	1.02	11570.0	0.442	1.0
theta_d_pr[1,41]	-1.13	0.0111	0.599	-2.3	-1.16	0.14	2937.0	0.112	1.0
theta_d_pr[1,42]	0.342	0.00609	0.681	-1.25	0.389	1.56	12510.0	0.478	1.0
theta_d_pr[1,43]	-0.0972	0.00535	0.418	-1.19	-0.0439	0.527	6082.0	0.232	1.0
theta_d_pr[1,44]	0.664	0.0083	0.77	-1.11	0.711	2.04	8594.0	0.328	1.0
theta_d_pr[1,45]	0.508	0.00693	0.709	-1.17	0.553	1.76	10471.0	0.4	1.0
theta_d_pr[1,46]	-0.0561	0.00556	0.563	-1.22	-0.067	1.05	10250.0	0.392	1.0
theta_d_pr[1,47]	0.0638	0.00675	0.779	-1.58	0.0775	1.53	13317.0	0.509	1.0
theta_d_pr[1,48]	0.872	0.00665	0.694	-0.688	0.876	2.18	10883.0	0.416	1.0
theta_d_pr[1,49]	-1.5	0.0116	0.708	-2.91	-1.51	-0.0973	3754.0	0.144	1.0
theta_d_pr[1,50]	0.0884	0.00685	0.828	-1.75	0.161	1.61	14622.0	0.559	1.0
theta_d_pr[1,51]	-1.34	0.0118	0.664	-2.82	-1.3	-0.202	3157.0	0.121	1.0
theta_d_pr[1,52]	-1.03	0.00728	0.665	-2.51	-0.99	0.122	8352.0	0.319	1.0
theta_d_pr[1,53]	0.113	0.00471	0.482	-0.893	0.113	1.02	10459.0	0.4	1.0
theta_d_pr[1,54]	0.18	0.00817	0.326	-0.761	0.205	0.664	1591.0	0.0608	1.0
theta_d_pr[1,55]	-0.294	0.0063	0.684	-1.83	-0.254	0.928	11776.0	0.45	1.0
theta_d_pr[1,56]	-0.118	0.00585	0.711	-1.68	-0.0891	1.23	14781.0	0.565	1.0
theta_d_pr[1,57]	-0.322	0.00493	0.532	-1.49	-0.302	0.66	11648.0	0.445	1.0
theta_d_pr[1,58]	0.454	0.00676	0.702	-1.21	0.512	1.7	10783.0	0.412	1.0
theta_d_pr[1,59]	-0.839	0.00636	0.656	-2.27	-0.812	0.316	10649.0	0.407	1.0
theta_d_pr[1,60]	-0.87	0.00818	0.688	-2.33	-0.856	0.442	7089.0	0.271	1.0
theta_d_pr[1,61]	0.886	0.00725	0.816	-0.89	0.909	2.37	12665.0	0.484	1.0
theta_d_pr[1,62]	-0.317	0.006	0.702	-1.83	-0.294	1.03	13706.0	0.524	1.0
theta_d_pr[1,63]	-0.252	0.0056	0.601	-1.62	-0.218	0.833	11506.0	0.44	1.0
theta_d_pr[1,64]	0.345	0.00412	0.257	-0.131	0.339	0.825	3895.0	0.149	1.0
theta_d_pr[1,65]	-1.05	0.00609	0.607	-2.39	-1.02	0.00953	9913.0	0.379	1.0
theta_d_pr[1,66]	0.0644	0.00637	0.732	-1.64	0.132	1.39	13203.0	0.505	1.0
theta_d_pr[1,67]	-0.803	0.00467	0.47	-1.84	-0.78	0.0193	10100.0	0.386	1.0
theta_d_pr[1,68]	-0.079	0.00529	0.401	-0.841	-0.104	0.782	5733.0	0.219	1.0
theta_d_pr[1,69]	0.119	0.00621	0.747	-1.44	0.122	1.54	14493.0	0.554	1.0
theta_d_pr[1,70]	0.617	0.00594	0.299	0.092	0.588	1.24	2535.0	0.0969	1.0
theta_d_pr[1,71]	0.502	0.00436	0.349	-0.26	0.498	1.17	6403.0	0.245	1.0
theta_d_pr[1,72]	0.886	0.00542	0.434	-0.0387	0.884	1.69	6403.0	0.245	1.0
theta_d_pr[1,73]	-0.112	0.0062	0.728	-1.65	-0.121	1.27	13795.0	0.527	1.0
theta_d_pr[1,74]	0.802	0.0131	0.817	-1.0	0.854	2.24	3911.0	0.149	1.0
theta_d_pr[1,75]	1.74	0.0233	0.972	-0.481	1.85	3.33	1738.0	0.0664	1.0
theta_d_pr[1,76]	0.92	0.00747	0.726	-0.745	0.95	2.24	9431.0	0.361	1.0
theta_d_pr[1,77]	-0.205	0.00585	0.689	-1.65	-0.205	1.11	13909.0	0.532	1.0
theta_d_pr[1,78]	0.865	0.00795	0.785	-0.857	0.897	2.29	9770.0	0.373	1.0
theta_d_pr[1,79]	0.339	0.00633	0.649	-1.21	0.395	1.47	10522.0	0.402	1.0
theta_d_pr[1,80]	0.95	0.011	0.757	-0.849	1.02	2.25	4765.0	0.182	1.0
theta_d_pr[1,81]	-0.559	0.00616	0.69	-2.0	-0.553	0.785	12525.0	0.479	1.0
theta_d_pr[1,82]	0.689	0.00676	0.596	-0.766	0.717	1.78	7789.0	0.298	1.0
theta_d_pr[2,1]	0.701	0.00595	0.611	-0.609	0.702	1.85	10548.0	0.403	1.0
theta_d_pr[2,2]	0.56	0.0109	1.03	-1.56	0.57	2.48	8885.0	0.34	1.0
theta_d_pr[2,3]	-0.462	0.0334	1.1	-3.14	-0.415	1.49	1085.0	0.0415	1.0
theta_d_pr[2,4]	-0.648	0.00735	0.868	-2.41	-0.66	1.01	13961.0	0.534	1.0
theta_d_pr[2,5]	0.156	0.00566	0.68	-1.25	0.156	1.45	14438.0	0.552	1.0
theta_d_pr[2,6]	0.993	0.00721	0.774	-0.642	1.01	2.43	11516.0	0.44	1.0
theta_d_pr[2,7]	-0.51	0.00759	0.84	-2.1	-0.57	1.21	12250.0	0.468	1.0
theta_d_pr[2,8]	-0.55	0.00661	0.719	-2.02	-0.548	0.842	11832.0	0.452	1.0
theta_d_pr[2,9]	-0.46	0.00627	0.648	-1.81	-0.452	0.776	10680.0	0.408	1.0
theta_d_pr[2,10]	0.488	0.00826	0.885	-1.41	0.494	2.14	11462.0	0.438	1.0
