	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr2[3,70]	-1.06	0.0044	0.349	-1.71	-1.09	-0.355	6273.0	0.162	1.0
theta_c_pr2[3,71]	-0.531	0.00369	0.321	-1.14	-0.548	0.119	7551.0	0.194	1.0
theta_c_pr2[3,72]	0.857	0.00493	0.657	-0.336	0.809	2.21	17761.0	0.457	1.0
theta_c_pr2[3,73]	0.728	0.00495	0.719	-0.613	0.687	2.19	21113.0	0.544	1.0
theta_c_pr2[3,74]	0.506	0.0146	0.942	-1.08	0.428	2.38	4155.0	0.107	1.0
theta_c_pr2[3,75]	0.455	0.00508	0.674	-0.689	0.378	1.91	17597.0	0.453	1.0
theta_c_pr2[4,1]	0.47	0.00595	0.356	-0.26	0.47	1.15	3580.0	0.0922	1.0
theta_c_pr2[4,2]	0.698	0.0148	1.09	-1.46	0.862	2.47	5420.0	0.14	1.0
theta_c_pr2[4,3]	-0.0532	0.0217	0.439	-1.11	-0.0212	0.7	410.0	0.0106	1.01
theta_c_pr2[4,4]	0.85	0.0037	0.425	0.0386	0.834	1.69	13205.0	0.34	1.0
theta_c_pr2[4,5]	0.875	0.00365	0.313	0.234	0.872	1.47	7371.0	0.19	1.0
theta_c_pr2[4,6]	1.56	0.00407	0.357	0.87	1.55	2.27	7699.0	0.198	1.0
theta_c_pr2[4,7]	-0.932	0.00463	0.449	-1.76	-0.965	0.0275	9410.0	0.242	1.0
theta_c_pr2[4,8]	-0.118	0.00303	0.258	-0.633	-0.126	0.401	7289.0	0.188	1.0
theta_c_pr2[4,9]	0.382	0.00388	0.249	-0.147	0.383	0.841	4125.0	0.106	1.0
theta_c_pr2[4,10]	-0.503	0.00617	0.664	-1.49	-0.654	1.06	11596.0	0.299	1.0
theta_c_pr2[4,11]	-1.57	0.0137	0.869	-2.73	-1.78	0.812	4003.0	0.103	1.0
theta_c_pr2[4,12]	-1.52	0.00684	0.619	-2.53	-1.61	-0.091	8187.0	0.211	1.0
theta_c_pr2[4,13]	0.633	0.00308	0.319	0.0466	0.607	1.29	10711.0	0.276	1.0
theta_c_pr2[4,14]	0.553	0.00315	0.287	-0.0182	0.547	1.11	8277.0	0.213	1.0
theta_c_pr2[4,15]	-0.886	0.00711	0.653	-1.75	-1.05	0.823	8455.0	0.218	1.0
theta_c_pr2[4,16]	-0.349	0.00306	0.289	-0.912	-0.365	0.247	8952.0	0.231	1.0
theta_c_pr2[4,17]	-0.147	0.00409	0.314	-0.796	-0.141	0.447	5873.0	0.151	1.0
theta_c_pr2[4,18]	0.487	0.00412	0.492	-0.386	0.459	1.47	14261.0	0.367	1.0
theta_c_pr2[4,19]	-0.0132	0.0276	0.567	-1.26	-0.00618	1.03	423.0	0.0109	1.01
theta_c_pr2[4,20]	-0.305	0.00419	0.34	-1.0	-0.304	0.333	6604.0	0.17	1.0
theta_c_pr2[4,21]	-0.995	0.00558	0.54	-1.84	-1.09	0.309	9393.0	0.242	1.0
theta_c_pr2[4,22]	-1.56	0.00445	0.419	-2.41	-1.57	-0.724	8873.0	0.228	1.0
theta_c_pr2[4,23]	-1.71	0.00884	0.715	-2.84	-1.81	0.0756	6536.0	0.168	1.0
theta_c_pr2[4,24]	0.612	0.00459	0.322	-0.0335	0.608	1.23	4926.0	0.127	1.0
theta_c_pr2[4,25]	-0.722	0.00552	0.469	-1.44	-0.814	0.411	7208.0	0.186	1.0
theta_c_pr2[4,26]	0.4	0.00552	0.297	-0.217	0.399	0.963	2897.0	0.0746	1.0
theta_c_pr2[4,27]	-0.52	0.00332	0.297	-1.09	-0.536	0.104	8042.0	0.207	1.0
theta_c_pr2[4,28]	0.317	0.00296	0.284	-0.244	0.305	0.889	9194.0	0.237	1.0
theta_c_pr2[4,29]	-0.748	0.00365	0.369	-1.43	-0.773	0.0475	10212.0	0.263	1.0
theta_c_pr2[4,30]	-2.0	0.0129	0.91	-3.49	-2.15	0.154	5001.0	0.129	1.0
theta_c_pr2[4,31]	-1.11	0.00469	0.435	-1.87	-1.15	-0.126	8580.0	0.221	1.0
theta_c_pr2[4,32]	-0.18	0.00568	0.382	-0.867	-0.224	0.644	4519.0	0.116	1.0
theta_c_pr2[4,33]	-0.321	0.00376	0.304	-0.939	-0.326	0.272	6509.0	0.168	1.0
theta_c_pr2[4,34]	-0.229	0.00489	0.267	-0.778	-0.228	0.287	2976.0	0.0766	1.0
theta_c_pr2[4,35]	0.02	0.0031	0.261	-0.508	0.0144	0.534	7094.0	0.183	1.0
theta_c_pr2[4,36]	0.29	0.00314	0.254	-0.233	0.287	0.783	6581.0	0.169	1.0
theta_c_pr2[4,37]	0.72	0.00468	0.354	-0.0128	0.717	1.39	5730.0	0.148	1.0
theta_c_pr2[4,38]	0.108	0.00433	0.257	-0.443	0.111	0.589	3539.0	0.0911	1.0
theta_c_pr2[4,39]	-0.972	0.00885	0.715	-1.96	-1.15	0.838	6518.0	0.168	1.0
theta_c_pr2[4,40]	0.414	0.00602	0.35	-0.224	0.385	1.13	3369.0	0.0868	1.0
theta_c_pr2[4,41]	-0.398	0.00377	0.398	-1.14	-0.429	0.454	11127.0	0.287	1.0
theta_c_pr2[4,42]	0.776	0.00436	0.468	-0.154	0.77	1.68	11565.0	0.298	1.0
theta_c_pr2[4,43]	-0.16	0.00351	0.249	-0.681	-0.161	0.312	5049.0	0.13	1.0
theta_c_pr2[4,44]	-0.464	0.00362	0.371	-1.08	-0.517	0.403	10479.0	0.27	1.0
theta_c_pr2[4,45]	0.627	0.00276	0.266	0.107	0.619	1.15	9282.0	0.239	1.0
theta_c_pr2[4,46]	-0.829	0.00383	0.281	-1.4	-0.836	-0.285	5361.0	0.138	1.0
theta_c_pr2[4,47]	0.39	0.0031	0.271	-0.158	0.385	0.92	7621.0	0.196	1.0
theta_c_pr2[4,48]	-0.0262	0.00582	0.385	-0.735	-0.0658	0.788	4384.0	0.113	1.0
theta_c_pr2[4,49]	-2.02	0.0103	0.756	-3.27	-2.12	-0.134	5374.0	0.138	1.0
theta_c_pr2[4,50]	-0.537	0.012	0.487	-1.45	-0.568	0.45	1651.0	0.0425	1.0
theta_c_pr2[4,51]	-0.632	0.00853	0.503	-1.52	-0.692	0.46	3479.0	0.0896	1.0
theta_c_pr2[4,52]	1.08	0.003	0.29	0.511	1.07	1.66	9344.0	0.241	1.0
theta_c_pr2[4,53]	1.79	0.0163	1.03	-1.28	1.95	3.28	3979.0	0.102	1.0
theta_c_pr2[4,54]	-0.148	0.0033	0.32	-0.739	-0.175	0.532	9442.0	0.243	1.0
theta_c_pr2[4,55]	-0.577	0.0037	0.351	-1.18	-0.617	0.227	9005.0	0.232	1.0
theta_c_pr2[4,56]	0.907	0.00308	0.322	0.296	0.889	1.55	10966.0	0.282	1.0
theta_c_pr2[4,57]	-0.766	0.00613	0.527	-1.53	-0.887	0.557	7399.0	0.191	1.0
theta_c_pr2[4,58]	0.733	0.00315	0.237	0.243	0.733	1.18	5634.0	0.145	1.0
theta_c_pr2[4,59]	-0.389	0.00415	0.394	-1.05	-0.45	0.522	9025.0	0.232	1.0
theta_c_pr2[4,60]	0.579	0.00576	0.314	-0.0674	0.577	1.18	2969.0	0.0765	1.0
theta_c_pr2[4,61]	-0.434	0.0039	0.363	-1.03	-0.482	0.404	8652.0	0.223	1.0
theta_c_pr2[4,62]	-0.0627	0.00339	0.381	-0.753	-0.0986	0.749	12666.0	0.326	1.0
theta_c_pr2[4,63]	2.1	0.0097	0.786	0.0618	2.15	3.42	6562.0	0.169	1.0
theta_c_pr2[4,64]	0.455	0.00548	0.364	-0.221	0.434	1.18	4406.0	0.113	1.0
theta_c_pr2[4,65]	-1.32	0.0079	0.671	-2.4	-1.43	0.341	7213.0	0.186	1.0
theta_c_pr2[4,66]	0.951	0.00421	0.328	0.309	0.94	1.6	6083.0	0.157	1.0
theta_c_pr2[4,67]	0.604	0.0049	0.456	-0.284	0.595	1.49	8652.0	0.223	1.0
theta_c_pr2[4,68]	0.508	0.00397	0.303	-0.114	0.504	1.09	5834.0	0.15	1.0
theta_c_pr2[4,69]	1.52	0.00539	0.525	0.46	1.51	2.53	9470.0	0.244	1.0
theta_c_pr2[4,70]	1.1	0.00456	0.462	0.167	1.1	1.98	10290.0	0.265	1.0
theta_c_pr2[4,71]	0.991	0.00352	0.332	0.349	0.977	1.65	8898.0	0.229	1.0
theta_c_pr2[4,72]	0.23	0.00376	0.246	-0.291	0.231	0.69	4290.0	0.11	1.0
theta_c_pr2[4,73]	0.066	0.00436	0.34	-0.642	0.0663	0.701	6089.0	0.157	1.0
theta_c_pr2[4,74]	-0.596	0.00491	0.346	-1.27	-0.609	0.0937	4984.0	0.128	1.0
theta_c_pr2[4,75]	0.232	0.0031	0.254	-0.286	0.231	0.727	6748.0	0.174	1.0
b1_mu[1]	17.3	0.0265	1.94	13.6	17.2	21.2	5370.0	0.138	1.0
b1_mu[2]	14.4	0.0724	1.87	11.0	14.3	18.3	665.0	0.0171	1.01
a1_mu[1]	0.0754	0.000228	0.0129	0.0517	0.0746	0.102	3170.0	0.0816	1.0
a1_mu[2]	0.095	0.000439	0.0165	0.0636	0.0942	0.128	1420.0	0.0366	1.0
Omega[1,1]	1.0		7.75e-14	1.0	1.0	1.0			
Omega[1,2]	-0.000845	0.000762	0.144	-0.296	-0.000122	0.273	35712.0	0.92	1.0
Omega[1,3]	0.19	0.000929	0.105	-0.0289	0.192	0.382	12795.0	0.329	1.0
Omega[1,4]	0.0221	0.00137	0.1	-0.185	0.0233	0.208	5390.0	0.139	1.0
Omega[2,1]	-0.000845	0.000762	0.144	-0.296	-0.000122	0.273	35712.0	0.92	1.0
Omega[2,2]	1.0		7.75e-14	1.0	1.0	1.0			
Omega[2,3]	-0.00632	0.000826	0.107	-0.225	-0.00629	0.195	16774.0	0.432	1.0
Omega[2,4]	-0.0134	0.00101	0.0963	-0.211	-0.014	0.165	9054.0	0.233	1.0
Omega[3,1]	0.19	0.000929	0.105	-0.0289	0.192	0.382	12795.0	0.329	1.0
Omega[3,2]	-0.00632	0.000826	0.107	-0.225	-0.00629	0.195	16774.0	0.432	1.0
Omega[3,3]	1.0		7.75e-14	1.0	1.0	1.0			
Omega[3,4]	-0.285	0.00234	0.113	-0.511	-0.287	-0.0668	2316.0	0.0596	1.0
Omega[4,1]	0.0221	0.00137	0.1	-0.185	0.0233	0.208	5390.0	0.139	1.0
Omega[4,2]	-0.0134	0.00101	0.0963	-0.211	-0.014	0.165	9054.0	0.233	1.0
Omega[4,3]	-0.285	0.00234	0.113	-0.511	-0.287	-0.0668	2316.0	0.0596	1.0
Omega[4,4]	1.0		7.75e-14	1.0	1.0	1.0			
